window_start,window_end,window_mid,mean_pairwise_corr,median_pairwise_corr,segment,cluster_467_mean_corr
626.6949465479483,656.6949465479483,641.6949465479483,0.05927089215670763,0.0402809195640831,main_meditation,0.21853967939777932
631.6949465479483,661.6949465479483,646.6949465479483,0.04886696964793769,0.1260015211418793,main_meditation,0.22131975460243244
636.6949465479483,666.6949465479483,651.6949465479483,0.034857205246514256,0.04031175407599187,main_meditation,0.07654404305485774
641.6949465479483,671.6949465479483,656.6949465479483,-0.0641383663456277,-0.09030843338627145,main_meditation,-0.12238712138128532
646.6949465479483,676.6949465479483,661.6949465479483,-0.0832115493449275,-0.24672429725216927,main_meditation,-0.24239398214593355
651.6949465479483,681.6949465479483,666.6949465479483,-0.10458779306418999,-0.15636492655216574,main_meditation,-0.19325170117137302
656.6949465479483,686.6949465479483,671.6949465479483,-0.08512754980807971,-0.08231230432369192,main_meditation,-0.2505515395973088
661.6949465479483,691.6949465479483,676.6949465479483,-0.038780263443651194,-0.013949731912014004,main_meditation,-0.22006129252565568
666.6949465479483,696.6949465479483,681.6949465479483,-0.011755616670815433,-0.025025074423709662,main_meditation,-0.1664850694924152
671.6949465479483,701.6949465479483,686.6949465479483,-0.02685313708753969,0.01458970307991903,main_meditation,-0.10119351946338406
676.6949465479483,706.6949465479483,691.6949465479483,-0.0480624541499259,-0.05364691866797659,main_meditation,-0.1046534824756296
681.6949465479483,711.6949465479483,696.6949465479483,-0.048893399343534046,-0.12266984380150742,main_meditation,-0.1541190855572566
686.6949465479483,716.6949465479483,701.6949465479483,-0.0734375162999918,-0.09449662383874514,main_meditation,-0.15908115551050941
691.6949465479483,721.6949465479483,706.6949465479483,-0.07090932499741351,-0.05752856560523204,main_meditation,-0.12094628230197951
696.6949465479483,726.6949465479483,711.6949465479483,-0.047987529907091216,-0.001525287875050057,main_meditation,-0.06375115000212982
701.6949465479483,731.6949465479483,716.6949465479483,-0.05383949084475597,-0.0009087455146730326,main_meditation,-0.14805722479338942
706.6949465479483,736.6949465479483,721.6949465479483,-0.01892918462902656,-0.04089421437629574,main_meditation,-0.0672536282857466
711.6949465479483,741.6949465479483,726.6949465479483,-0.03947106109701655,-0.024315196473755532,main_meditation,-0.08253672955481933
716.6949465479483,746.6949465479483,731.6949465479483,-0.015193843253385334,-0.06486632829020435,main_meditation,0.006632632573785009
721.6949465479483,751.6949465479483,736.6949465479483,-0.027415327538973695,-0.05749227796270039,main_meditation,-0.0659897571636665
1.5779519822390284,31.57795198223903,16.57795198223903,-0.05159221476754124,-0.10888740948553972,recovery,-0.17027365697024452
6.577951982239028,36.57795198223903,21.57795198223903,-0.04081119256544163,0.017331340344553373,recovery,-0.004641574337081784
11.577951982239028,41.57795198223903,26.57795198223903,-0.02845133748447105,-0.07811900590822461,recovery,0.005505405743115134
