LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1201897.772651,1201897.772651,1760631827.496099,23649.000,1667,9,PI,1,100,182163
1201897.782985,1201897.782984,1760631827.506432,23659.333,1667,9,PI,1,100,182169
1201897.793318,1201897.793318,1760631827.516766,23669.667,1667,9,PI,1,100,182166
1201897.803651,1201897.803651,1760631827.527099,23680.000,1667,9,PI,1,100,182131
1201897.813378,1201897.813378,1760631827.536826,23689.727,1683,11,PI,1,100,182163
1201897.823106,1201897.823105,1760631827.546553,23699.455,1683,11,PI,1,100,182134
1201897.832833,1201897.832833,1760631827.556281,23709.182,1683,11,PI,1,100,182150
1201897.842560,1201897.842560,1760631827.566008,23718.909,1683,11,PI,1,100,182151
1201897.852287,1201897.852287,1760631827.575735,23728.636,1683,11,PI,1,100,182168
1201897.862015,1201897.862014,1760631827.585462,23738.364,1683,11,PI,1,100,182159
1201897.871742,1201897.871742,1760631827.595190,23748.091,1683,11,PI,1,100,182160
1201897.881469,1201897.881469,1760631827.604917,23757.818,1683,11,PI,1,100,182164
1201897.891196,1201897.891196,1760631827.614644,23767.545,1683,11,PI,1,100,182171
1201897.900923,1201897.900923,1760631827.624371,23777.273,1683,11,PI,1,100,182115
1201897.910651,1201897.910650,1760631827.634099,23787.000,1683,11,PI,1,100,182157
1201897.920378,1201897.920378,1760631827.643826,23796.727,1698,11,PI,1,100,182131
1201897.930105,1201897.930105,1760631827.653553,23806.455,1698,11,PI,1,100,182176
1201897.939832,1201897.939832,1760631827.663280,23816.182,1698,11,PI,1,100,182159
1201897.949560,1201897.949559,1760631827.673007,23825.909,1698,11,PI,1,100,182176
1201897.959287,1201897.959287,1760631827.682735,23835.636,1698,11,PI,1,100,182157
1201897.969014,1201897.969014,1760631827.692462,23845.364,1698,11,PI,1,100,182154
1201897.978741,1201897.978741,1760631827.702189,23855.091,1698,11,PI,1,100,182194
1201897.988468,1201897.988468,1760631827.711916,23864.818,1698,11,PI,1,100,182220
1201897.998196,1201897.998195,1760631827.721644,23874.545,1698,11,PI,1,100,182243
1201898.007923,1201898.007923,1760631827.731371,23884.273,1698,11,PI,1,100,182268
1201898.017650,1201898.017650,1760631827.741098,23894.000,1698,11,PI,1,100,182247
1201898.027983,1201898.027983,1760631827.751431,23904.333,1714,9,PI,1,100,182293
1201898.038317,1201898.038316,1760631827.761765,23914.667,1714,9,PI,1,100,182314
1201898.048650,1201898.048650,1760631827.772098,23925.000,1714,9,PI,1,100,182345
1201898.058983,1201898.058983,1760631827.782431,23935.333,1714,9,PI,1,100,182342
1201898.069317,1201898.069316,1760631827.792765,23945.667,1714,9,PI,1,100,182346
1201898.079650,1201898.079650,1760631827.803098,23956.000,1714,9,PI,1,100,182352
1201898.089983,1201898.089983,1760631827.813431,23966.333,1714,9,PI,1,100,182335
1201898.100316,1201898.100316,1760631827.823765,23976.667,1714,9,PI,1,100,182299
1201898.110650,1201898.110649,1760631827.834098,23987.000,1714,9,PI,1,100,182302
1201898.121250,1201898.121249,1760631827.844698,23997.600,1730,10,PI,1,100,182254
1201898.131850,1201898.131849,1760631827.855298,24008.200,1730,10,PI,1,100,182281
1201898.142449,1201898.142449,1760631827.865898,24018.800,1730,10,PI,1,100,182228
1201898.153049,1201898.153049,1760631827.876498,24029.400,1730,10,PI,1,100,182180
1201898.163649,1201898.163649,1760631827.887098,24040.000,1730,10,PI,1,100,182151
1201898.174249,1201898.174249,1760631827.897697,24050.600,1730,10,PI,1,100,182141
1201898.184849,1201898.184849,1760631827.908298,24061.200,1730,10,PI,1,100,182109
1201898.195449,1201898.195449,1760631827.918897,24071.800,1730,10,PI,1,100,182141
1201898.206049,1201898.206049,1760631827.929497,24082.400,1730,10,PI,1,100,182130
1201898.216649,1201898.216649,1760631827.940097,24093.000,1730,10,PI,1,100,182137
1201898.226376,1201898.226376,1760631827.949825,24102.727,1745,11,PI,1,100,182085
1201898.236104,1201898.236103,1760631827.959552,24112.455,1745,11,PI,1,100,182114
1201898.245831,1201898.245831,1760631827.969279,24122.182,1745,11,PI,1,100,182098
1201898.255558,1201898.255558,1760631827.979006,24131.909,1745,11,PI,1,100,182056
1201898.265285,1201898.265285,1760631827.988734,24141.636,1745,11,PI,1,100,182031
1201898.275012,1201898.275012,1760631827.998461,24151.364,1745,11,PI,1,100,181970
1201898.284740,1201898.284739,1760631828.008188,24161.091,1745,11,PI,1,100,181987
1201898.294467,1201898.294467,1760631828.017915,24170.818,1745,11,PI,1,100,181935
1201898.304194,1201898.304194,1760631828.027642,24180.545,1745,11,PI,1,100,181963
1201898.313921,1201898.313921,1760631828.037370,24190.273,1745,11,PI,1,100,181986
1201898.323649,1201898.323648,1760631828.047097,24200.000,1745,11,PI,1,100,181983
1201898.333982,1201898.333982,1760631828.057430,24210.333,1760,9,PI,1,100,182017
1201898.344315,1201898.344315,1760631828.067764,24220.667,1760,9,PI,1,100,181976
1201898.354648,1201898.354648,1760631828.078097,24231.000,1760,9,PI,1,100,182007
1201898.364982,1201898.364981,1760631828.088430,24241.333,1760,9,PI,1,100,182005
1201898.375315,1201898.375315,1760631828.098763,24251.667,1760,9,PI,1,100,182002
1201898.385648,1201898.385648,1760631828.109097,24262.000,1760,9,PI,1,100,182009
1201898.395981,1201898.395981,1760631828.119430,24272.333,1760,9,PI,1,100,182029
1201898.406315,1201898.406315,1760631828.129763,24282.667,1760,9,PI,1,100,182042
1201898.416648,1201898.416648,1760631828.140097,24293.000,1760,9,PI,1,100,182032
1201898.426375,1201898.426375,1760631828.149824,24302.727,1779,11,PI,1,100,182012
1201898.436102,1201898.436102,1760631828.159551,24312.455,1779,11,PI,1,100,182015
1201898.445830,1201898.445829,1760631828.169278,24322.182,1779,11,PI,1,100,182047
1201898.455557,1201898.455557,1760631828.179006,24331.909,1779,11,PI,1,100,182027
1201898.465284,1201898.465284,1760631828.188733,24341.636,1779,11,PI,1,100,182027
1201898.475011,1201898.475011,1760631828.198460,24351.364,1779,11,PI,1,100,182063
1201898.484739,1201898.484738,1760631828.208187,24361.091,1779,11,PI,1,100,182047
1201898.494466,1201898.494466,1760631828.217915,24370.818,1779,11,PI,1,100,182021
1201898.504193,1201898.504193,1760631828.227642,24380.545,1779,11,PI,1,100,182024
1201898.513920,1201898.513920,1760631828.237369,24390.273,1779,11,PI,1,100,182053
1201898.523647,1201898.523647,1760631828.247096,24400.000,1779,11,PI,1,100,182044
1201898.533981,1201898.533981,1760631828.257430,24410.333,1794,9,PI,1,100,182029
1201898.544314,1201898.544314,1760631828.267763,24420.667,1794,9,PI,1,100,182002
1201898.554647,1201898.554647,1760631828.278096,24431.000,1794,9,PI,1,100,182036
1201898.564981,1201898.564980,1760631828.288429,24441.333,1794,9,PI,1,100,182044
1201898.575314,1201898.575314,1760631828.298763,24451.667,1794,9,PI,1,100,182010
1201898.585647,1201898.585647,1760631828.309096,24462.000,1794,9,PI,1,100,182018
1201898.595980,1201898.595980,1760631828.319429,24472.333,1794,9,PI,1,100,182032
1201898.606314,1201898.606313,1760631828.329763,24482.667,1794,9,PI,1,100,182043
1201898.616647,1201898.616647,1760631828.340096,24493.000,1794,9,PI,1,100,182036
1201898.626374,1201898.626374,1760631828.349823,24502.727,1809,11,PI,1,100,182003
1201898.636101,1201898.636101,1760631828.359550,24512.455,1809,11,PI,1,100,182026
1201898.645829,1201898.645828,1760631828.369277,24522.182,1809,11,PI,1,100,182002
1201898.655556,1201898.655556,1760631828.379005,24531.909,1809,11,PI,1,100,182029
1201898.665283,1201898.665283,1760631828.388732,24541.636,1809,11,PI,1,100,181995
1201898.675010,1201898.675010,1760631828.398459,24551.364,1809,11,PI,1,100,182042
1201898.684738,1201898.684737,1760631828.408186,24561.091,1809,11,PI,1,100,182025
1201898.694465,1201898.694465,1760631828.417914,24570.818,1809,11,PI,1,100,182017
1201898.704192,1201898.704192,1760631828.427641,24580.545,1809,11,PI,1,100,181991
1201898.713919,1201898.713919,1760631828.437368,24590.273,1809,11,PI,1,100,182027
1201898.723646,1201898.723646,1760631828.447095,24600.000,1809,11,PI,1,100,182014
1201898.733980,1201898.733979,1760631828.457429,24610.333,1825,9,PI,1,100,181985
1201898.744313,1201898.744313,1760631828.467762,24620.667,1825,9,PI,1,100,181958
1201898.754646,1201898.754646,1760631828.478095,24631.000,1825,9,PI,1,100,181987
1201898.764980,1201898.764979,1760631828.488429,24641.333,1825,9,PI,1,100,181942
1201898.775313,1201898.775313,1760631828.498762,24651.667,1825,9,PI,1,100,181952
1201898.785646,1201898.785646,1760631828.509095,24662.000,1825,9,PI,1,100,181958
1201898.795979,1201898.795979,1760631828.519428,24672.333,1825,9,PI,1,100,181949
1201898.806313,1201898.806312,1760631828.529762,24682.667,1825,9,PI,1,100,181950
1201898.816646,1201898.816646,1760631828.540095,24693.000,1825,9,PI,1,100,181934
1201898.826373,1201898.826373,1760631828.549822,24702.727,1841,11,PI,1,100,181933
1201898.836100,1201898.836100,1760631828.559550,24712.455,1841,11,PI,1,100,181928
1201898.845828,1201898.845827,1760631828.569277,24722.182,1841,11,PI,1,100,181940
1201898.855555,1201898.855555,1760631828.579004,24731.909,1841,11,PI,1,100,181927
1201898.865282,1201898.865282,1760631828.588731,24741.636,1841,11,PI,1,100,181894
1201898.875009,1201898.875009,1760631828.598459,24751.364,1841,11,PI,1,100,181902
1201898.884737,1201898.884736,1760631828.608186,24761.091,1841,11,PI,1,100,181872
1201898.894464,1201898.894464,1760631828.617913,24770.818,1841,11,PI,1,100,181892
1201898.904191,1201898.904191,1760631828.627640,24780.545,1841,11,PI,1,100,181872
1201898.913918,1201898.913918,1760631828.637367,24790.273,1841,11,PI,1,100,181878
1201898.923645,1201898.923645,1760631828.647095,24800.000,1841,11,PI,1,100,181875
1201898.934345,1201898.934345,1760631828.657795,24810.700,1856,10,PI,1,100,181844
1201898.945045,1201898.945045,1760631828.668495,24821.400,1856,10,PI,1,100,181836
1201898.955745,1201898.955745,1760631828.679195,24832.100,1856,10,PI,1,100,181858
1201898.966445,1201898.966445,1760631828.689895,24842.800,1856,10,PI,1,100,181820
1201898.977145,1201898.977145,1760631828.700594,24853.500,1856,10,PI,1,100,181851
1201898.987845,1201898.987845,1760631828.711294,24864.200,1856,10,PI,1,100,181819
1201898.998545,1201898.998545,1760631828.721994,24874.900,1856,10,PI,1,100,181838
1201899.009245,1201899.009245,1760631828.732694,24885.600,1856,10,PI,1,100,181849
1201899.019945,1201899.019945,1760631828.743394,24896.300,1856,10,PI,1,100,181782
1201899.030645,1201899.030645,1760631828.754094,24907.000,1856,10,PI,1,100,181820
1201899.040978,1201899.040978,1760631828.764428,24917.333,1872,9,PI,1,100,181803
1201899.051311,1201899.051311,1760631828.774761,24927.667,1872,9,PI,1,100,181837
1201899.061645,1201899.061644,1760631828.785094,24938.000,1872,9,PI,1,100,181781
1201899.071978,1201899.071978,1760631828.795428,24948.333,1872,9,PI,1,100,181761
1201899.082311,1201899.082311,1760631828.805761,24958.667,1872,9,PI,1,100,181757
1201899.092645,1201899.092644,1760631828.816094,24969.000,1872,9,PI,1,100,181784
1201899.102978,1201899.102978,1760631828.826427,24979.333,1872,9,PI,1,100,181749
1201899.113311,1201899.113311,1760631828.836761,24989.667,1872,9,PI,1,100,181767
1201899.123644,1201899.123644,1760631828.847094,25000.000,1872,9,PI,1,100,181736
1201899.133372,1201899.133371,1760631828.856821,25009.727,1887,11,PI,1,100,181758
1201899.143099,1201899.143099,1760631828.866549,25019.455,1887,11,PI,1,100,181717
1201899.152826,1201899.152826,1760631828.876276,25029.182,1887,11,PI,1,100,181746
1201899.162553,1201899.162553,1760631828.886003,25038.909,1887,11,PI,1,100,181757
1201899.172280,1201899.172280,1760631828.895730,25048.636,1887,11,PI,1,100,181741
1201899.182008,1201899.182007,1760631828.905457,25058.364,1887,11,PI,1,100,181718
1201899.191735,1201899.191735,1760631828.915184,25068.091,1887,11,PI,1,100,181717
1201899.201462,1201899.201462,1760631828.924912,25077.818,1887,11,PI,1,100,181734
1201899.211189,1201899.211189,1760631828.934639,25087.545,1887,11,PI,1,100,181705
1201899.220917,1201899.220916,1760631828.944366,25097.273,1887,11,PI,1,100,181670
1201899.230644,1201899.230644,1760631828.954093,25107.000,1887,11,PI,1,100,181698
1201899.240280,1201899.240280,1760631828.963730,25116.636,1903,11,PI,1,100,181670
1201899.249916,1201899.249916,1760631828.973366,25126.273,1903,11,PI,1,100,181692
1201899.259553,1201899.259553,1760631828.983002,25135.909,1903,11,PI,1,100,181672
1201899.269189,1201899.269189,1760631828.992639,25145.545,1903,11,PI,1,100,181668
1201899.278825,1201899.278825,1760631829.002275,25155.182,1903,11,PI,1,100,181673
1201899.288462,1201899.288461,1760631829.011912,25164.818,1903,11,PI,1,100,181647
1201899.298098,1201899.298098,1760631829.021548,25174.455,1903,11,PI,1,100,181631
1201899.307734,1201899.307734,1760631829.031184,25184.091,1903,11,PI,1,100,181670
1201899.317371,1201899.317370,1760631829.040821,25193.727,1903,11,PI,1,100,181649
1201899.327007,1201899.327007,1760631829.050457,25203.364,1903,11,PI,1,100,181643
1201899.336643,1201899.336643,1760631829.060093,25213.000,1903,11,PI,1,100,181613
1201899.347088,1201899.347087,1760631829.070538,25223.444,1918,9,PI,1,100,181636
1201899.357532,1201899.357532,1760631829.080982,25233.889,1918,9,PI,1,100,181639
1201899.367976,1201899.367976,1760631829.091426,25244.333,1918,9,PI,1,100,181626
1201899.378421,1201899.378421,1760631829.101871,25254.778,1918,9,PI,1,100,181602
1201899.388865,1201899.388865,1760631829.112315,25265.222,1918,9,PI,1,100,181601
1201899.399310,1201899.399309,1760631829.122760,25275.667,1918,9,PI,1,100,181586
1201899.409754,1201899.409754,1760631829.133204,25286.111,1918,9,PI,1,100,181607
1201899.420198,1201899.420198,1760631829.143648,25296.556,1918,9,PI,1,100,181575
1201899.430643,1201899.430643,1760631829.154093,25307.000,1918,9,PI,1,100,181582
1201899.440279,1201899.440279,1760631829.163729,25316.636,1936,11,PI,1,100,181566
1201899.449915,1201899.449915,1760631829.173365,25326.273,1936,11,PI,1,100,181552
1201899.459552,1201899.459551,1760631829.183002,25335.909,1936,11,PI,1,100,181515
1201899.469188,1201899.469188,1760631829.192638,25345.545,1936,11,PI,1,100,181541
1201899.478824,1201899.478824,1760631829.202274,25355.182,1936,11,PI,1,100,181531
1201899.488461,1201899.488460,1760631829.211911,25364.818,1936,11,PI,1,100,181521
1201899.498097,1201899.498097,1760631829.221547,25374.455,1936,11,PI,1,100,181518
1201899.507733,1201899.507733,1760631829.231184,25384.091,1936,11,PI,1,100,181534
1201899.517370,1201899.517369,1760631829.240820,25393.727,1936,11,PI,1,100,181534
1201899.527006,1201899.527006,1760631829.250456,25403.364,1936,11,PI,1,100,181529
1201899.536642,1201899.536642,1760631829.260092,25413.000,1936,11,PI,1,100,181527
1201899.546042,1201899.546042,1760631829.269492,25422.400,1951,10,PI,1,100,181469
1201899.555442,1201899.555442,1760631829.278892,25431.800,1951,10,PI,1,100,181464
1201899.564842,1201899.564842,1760631829.288292,25441.200,1951,10,PI,1,100,181497
1201899.574242,1201899.574242,1760631829.297692,25450.600,1951,10,PI,1,100,181517
1201899.583642,1201899.583642,1760631829.307092,25460.000,1951,10,PI,1,100,181489
1201899.593042,1201899.593042,1760631829.316492,25469.400,1951,10,PI,1,100,181503
1201899.602442,1201899.602442,1760631829.325892,25478.800,1951,10,PI,1,100,181504
1201899.611842,1201899.611842,1760631829.335292,25488.200,1951,10,PI,1,100,181482
1201899.621242,1201899.621242,1760631829.344692,25497.600,1951,10,PI,1,100,181448
1201899.630642,1201899.630642,1760631829.354092,25507.000,1951,10,PI,1,100,181465
1201899.641242,1201899.641241,1760631829.364692,25517.600,1967,10,PI,1,100,181466
1201899.651842,1201899.651841,1760631829.375292,25528.200,1967,10,PI,1,100,181473
1201899.662442,1201899.662441,1760631829.385892,25538.800,1967,10,PI,1,100,181433
1201899.673042,1201899.673041,1760631829.396492,25549.400,1967,10,PI,1,100,181460
1201899.683641,1201899.683641,1760631829.407092,25560.000,1967,10,PI,1,100,181437
1201899.694241,1201899.694241,1760631829.417692,25570.600,1967,10,PI,1,100,181440
1201899.704841,1201899.704841,1760631829.428292,25581.200,1967,10,PI,1,100,181427
1201899.715441,1201899.715441,1760631829.438892,25591.800,1967,10,PI,1,100,181395
1201899.726041,1201899.726041,1760631829.449492,25602.400,1967,10,PI,1,100,181428
1201899.736641,1201899.736641,1760631829.460092,25613.000,1967,10,PI,1,100,181385
1201899.746368,1201899.746368,1760631829.469819,25622.727,1983,11,PI,1,100,181400
1201899.756096,1201899.756095,1760631829.479546,25632.455,1983,11,PI,1,100,181384
1201899.765823,1201899.765823,1760631829.489273,25642.182,1983,11,PI,1,100,181403
1201899.775550,1201899.775550,1760631829.499001,25651.909,1983,11,PI,1,100,181370
1201899.785277,1201899.785277,1760631829.508728,25661.636,1983,11,PI,1,100,181410
1201899.795005,1201899.795004,1760631829.518455,25671.364,1983,11,PI,1,100,181379
1201899.804732,1201899.804732,1760631829.528182,25681.091,1983,11,PI,1,100,181376
1201899.814459,1201899.814459,1760631829.537910,25690.818,1983,11,PI,1,100,181381
1201899.824186,1201899.824186,1760631829.547637,25700.545,1983,11,PI,1,100,181358
1201899.833913,1201899.833913,1760631829.557364,25710.273,1983,11,PI,1,100,181357
1201899.843641,1201899.843640,1760631829.567091,25720.000,1983,11,PI,1,100,181345
1201899.853974,1201899.853974,1760631829.577425,25730.333,1998,9,PI,1,100,181329
1201899.864307,1201899.864307,1760631829.587758,25740.667,1998,9,PI,1,100,181323
1201899.874640,1201899.874640,1760631829.598091,25751.000,1998,9,PI,1,100,181284
1201899.884974,1201899.884974,1760631829.608424,25761.333,1998,9,PI,1,100,181300
1201899.895307,1201899.895307,1760631829.618758,25771.667,1998,9,PI,1,100,181319
1201899.905640,1201899.905640,1760631829.629091,25782.000,1998,9,PI,1,100,181299
1201899.915974,1201899.915973,1760631829.639424,25792.333,1998,9,PI,1,100,181292
1201899.926307,1201899.926307,1760631829.649758,25802.667,1998,9,PI,1,100,181335
1201899.936640,1201899.936640,1760631829.660091,25813.000,1998,9,PI,1,100,181315
1201899.946367,1201899.946367,1760631829.669818,25822.727,2013,11,PI,1,100,181288
1201899.956095,1201899.956094,1760631829.679545,25832.455,2013,11,PI,1,100,181280
1201899.965822,1201899.965822,1760631829.689273,25842.182,2013,11,PI,1,100,181290
