LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1201912.103477,1201912.103477,1760631841.826945,37979.900,3908,10,PR,1,100,112080
1201912.114177,1201912.114177,1760631841.837645,37990.600,3908,10,PR,1,100,112080
1201912.124877,1201912.124877,1760631841.848345,38001.300,3908,10,PR,1,100,112073
1201912.135577,1201912.135577,1760631841.859045,38012.000,3908,10,PR,1,100,112082
1201912.144877,1201912.144877,1760631841.868345,38021.300,3923,10,PR,1,100,112064
1201912.154177,1201912.154177,1760631841.877645,38030.600,3923,10,PR,1,100,112094
1201912.163477,1201912.163476,1760631841.886945,38039.900,3923,10,PR,1,100,112086
1201912.172777,1201912.172776,1760631841.896245,38049.200,3923,10,PR,1,100,112060
1201912.182076,1201912.182076,1760631841.905545,38058.500,3923,10,PR,1,100,112071
1201912.191376,1201912.191376,1760631841.914844,38067.800,3923,10,PR,1,100,112095
1201912.200676,1201912.200676,1760631841.924144,38077.100,3923,10,PR,1,100,112083
1201912.209976,1201912.209976,1760631841.933444,38086.400,3923,10,PR,1,100,112095
1201912.219276,1201912.219276,1760631841.942744,38095.700,3923,10,PR,1,100,112050
1201912.228576,1201912.228576,1760631841.952044,38105.000,3923,10,PR,1,100,112093
1201912.239276,1201912.239276,1760631841.962744,38115.700,3938,10,PR,1,100,112083
1201912.249976,1201912.249976,1760631841.973444,38126.400,3938,10,PR,1,100,112088
1201912.260676,1201912.260676,1760631841.984144,38137.100,3938,10,PR,1,100,112086
1201912.271376,1201912.271376,1760631841.994844,38147.800,3938,10,PR,1,100,112096
1201912.282076,1201912.282076,1760631842.005544,38158.500,3938,10,PR,1,100,112088
1201912.292776,1201912.292776,1760631842.016244,38169.200,3938,10,PR,1,100,112071
1201912.303476,1201912.303476,1760631842.026944,38179.900,3938,10,PR,1,100,112095
1201912.314176,1201912.314176,1760631842.037644,38190.600,3938,10,PR,1,100,112112
1201912.324876,1201912.324876,1760631842.048344,38201.300,3938,10,PR,1,100,112079
1201912.335576,1201912.335576,1760631842.059044,38212.000,3938,10,PR,1,100,112102
1201912.345303,1201912.345303,1760631842.068771,38221.727,3953,11,PR,1,100,112055
1201912.355030,1201912.355030,1760631842.078498,38231.455,3953,11,PR,1,100,112092
1201912.364757,1201912.364757,1760631842.088226,38241.182,3953,11,PR,1,100,112092
1201912.374485,1201912.374484,1760631842.097953,38250.909,3953,11,PR,1,100,112094
1201912.384212,1201912.384212,1760631842.107680,38260.636,3953,11,PR,1,100,112074
1201912.393939,1201912.393939,1760631842.117407,38270.364,3953,11,PR,1,100,112102
1201912.403666,1201912.403666,1760631842.127135,38280.091,3953,11,PR,1,100,112096
1201912.413393,1201912.413393,1760631842.136862,38289.818,3953,11,PR,1,100,112087
1201912.423121,1201912.423121,1760631842.146589,38299.545,3953,11,PR,1,100,112041
1201912.432848,1201912.432848,1760631842.156316,38309.273,3953,11,PR,1,100,112075
1201912.442575,1201912.442575,1760631842.166044,38319.000,3953,11,PR,1,100,112052
1201912.452908,1201912.452908,1760631842.176377,38329.333,3970,9,PR,1,100,112083
1201912.463242,1201912.463242,1760631842.186710,38339.667,3970,9,PR,1,100,112073
1201912.473575,1201912.473575,1760631842.197043,38350.000,3970,9,PR,1,100,112100
1201912.483908,1201912.483908,1760631842.207377,38360.333,3970,9,PR,1,100,112086
1201912.494242,1201912.494241,1760631842.217710,38370.667,3970,9,PR,1,100,112076
1201912.504575,1201912.504575,1760631842.228043,38381.000,3970,9,PR,1,100,112072
1201912.514908,1201912.514908,1760631842.238376,38391.333,3970,9,PR,1,100,112070
1201912.525241,1201912.525241,1760631842.248710,38401.667,3970,9,PR,1,100,112103
1201912.535575,1201912.535575,1760631842.259043,38412.000,3970,9,PR,1,100,112081
1201912.545302,1201912.545302,1760631842.268770,38421.727,3985,11,PR,1,100,112076
1201912.555029,1201912.555029,1760631842.278497,38431.455,3985,11,PR,1,100,112068
1201912.564756,1201912.564756,1760631842.288225,38441.182,3985,11,PR,1,100,112071
1201912.574484,1201912.574483,1760631842.297952,38450.909,3985,11,PR,1,100,112079
1201912.584211,1201912.584211,1760631842.307679,38460.636,3985,11,PR,1,100,112066
1201912.593938,1201912.593938,1760631842.317406,38470.364,3985,11,PR,1,100,112066
1201912.603665,1201912.603665,1760631842.327134,38480.091,3985,11,PR,1,100,112094
1201912.613392,1201912.613392,1760631842.336861,38489.818,3985,11,PR,1,100,112077
1201912.623120,1201912.623120,1760631842.346588,38499.545,3985,11,PR,1,100,112070
1201912.632847,1201912.632847,1760631842.356315,38509.273,3985,11,PR,1,100,112078
1201912.642574,1201912.642574,1760631842.366043,38519.000,3985,11,PR,1,100,112091
1201912.652574,1201912.652574,1760631842.376043,38529.000,4005,12,PR,1,100,112074
1201912.662574,1201912.662574,1760631842.386043,38539.000,4005,12,PR,1,100,112073
1201912.672574,1201912.672574,1760631842.396043,38549.000,4005,12,PR,1,100,112071
1201912.682574,1201912.682574,1760631842.406043,38559.000,4005,12,PR,1,100,112082
1201912.692574,1201912.692574,1760631842.416043,38569.000,4005,12,PR,1,100,112073
1201912.702574,1201912.702574,1760631842.426043,38579.000,4005,12,PR,1,100,112088
1201912.712574,1201912.712574,1760631842.436042,38589.000,4005,12,PR,1,100,112098
1201912.722574,1201912.722574,1760631842.446042,38599.000,4005,12,PR,1,100,112090
1201912.732574,1201912.732574,1760631842.456042,38609.000,4005,12,PR,1,100,112077
1201912.742574,1201912.742573,1760631842.466042,38619.000,4005,12,PR,1,100,112076
1201912.752574,1201912.752573,1760631842.476042,38629.000,4005,12,PR,1,100,112061
1201912.762573,1201912.762573,1760631842.486042,38639.000,4005,12,PR,1,100,112099
1201912.773173,1201912.773173,1760631842.496642,38649.600,4021,10,PR,1,100,112081
1201912.783773,1201912.783773,1760631842.507242,38660.200,4021,10,PR,1,100,112076
1201912.794373,1201912.794373,1760631842.517842,38670.800,4021,10,PR,1,100,112074
1201912.804973,1201912.804973,1760631842.528442,38681.400,4021,10,PR,1,100,112084
1201912.815573,1201912.815573,1760631842.539042,38692.000,4021,10,PR,1,100,112074
1201912.826173,1201912.826173,1760631842.549642,38702.600,4021,10,PR,1,100,112060
1201912.836773,1201912.836773,1760631842.560242,38713.200,4021,10,PR,1,100,112078
1201912.847373,1201912.847373,1760631842.570842,38723.800,4021,10,PR,1,100,112059
1201912.857973,1201912.857973,1760631842.581442,38734.400,4021,10,PR,1,100,112086
1201912.868573,1201912.868573,1760631842.592042,38745.000,4021,10,PR,1,100,112092
1201912.878300,1201912.878300,1760631842.601769,38754.727,4037,11,PR,1,100,112066
1201912.888027,1201912.888027,1760631842.611496,38764.455,4037,11,PR,1,100,112097
1201912.897755,1201912.897754,1760631842.621223,38774.182,4037,11,PR,1,100,112070
1201912.907482,1201912.907482,1760631842.630951,38783.909,4037,11,PR,1,100,112086
1201912.917209,1201912.917209,1760631842.640678,38793.636,4037,11,PR,1,100,112081
1201912.926936,1201912.926936,1760631842.650405,38803.364,4037,11,PR,1,100,112103
1201912.936663,1201912.936663,1760631842.660132,38813.091,4037,11,PR,1,100,112074
1201912.946391,1201912.946391,1760631842.669860,38822.818,4037,11,PR,1,100,112090
1201912.956118,1201912.956118,1760631842.679587,38832.545,4037,11,PR,1,100,112077
1201912.965845,1201912.965845,1760631842.689314,38842.273,4037,11,PR,1,100,112095
1201912.975572,1201912.975572,1760631842.699041,38852.000,4037,11,PR,1,100,112101
1201912.985906,1201912.985906,1760631842.709375,38862.333,4053,9,PR,1,100,112071
1201912.996239,1201912.996239,1760631842.719708,38872.667,4053,9,PR,1,100,112076
1201913.006572,1201913.006572,1760631842.730041,38883.000,4053,9,PR,1,100,112094
1201913.016905,1201913.016905,1760631842.740375,38893.333,4053,9,PR,1,100,112058
1201913.027239,1201913.027239,1760631842.750708,38903.667,4053,9,PR,1,100,112090
1201913.037572,1201913.037572,1760631842.761041,38914.000,4053,9,PR,1,100,112062
1201913.047905,1201913.047905,1760631842.771374,38924.333,4053,9,PR,1,100,112112
1201913.058239,1201913.058238,1760631842.781708,38934.667,4053,9,PR,1,100,112112
1201913.068572,1201913.068572,1760631842.792041,38945.000,4053,9,PR,1,100,112078
1201913.078299,1201913.078299,1760631842.801768,38954.727,4072,11,PR,1,100,112079
1201913.088026,1201913.088026,1760631842.811496,38964.455,4072,11,PR,1,100,112073
1201913.097754,1201913.097753,1760631842.821223,38974.182,4072,11,PR,1,100,112081
1201913.107481,1201913.107481,1760631842.830950,38983.909,4072,11,PR,1,100,112079
1201913.117208,1201913.117208,1760631842.840677,38993.636,4072,11,PR,1,100,112049
1201913.126935,1201913.126935,1760631842.850405,39003.364,4072,11,PR,1,100,112095
1201913.136662,1201913.136662,1760631842.860132,39013.091,4072,11,PR,1,100,112064
1201913.146390,1201913.146390,1760631842.869859,39022.818,4072,11,PR,1,100,112081
1201913.156117,1201913.156117,1760631842.879586,39032.545,4072,11,PR,1,100,112075
1201913.165844,1201913.165844,1760631842.889313,39042.273,4072,11,PR,1,100,112096
1201913.175571,1201913.175571,1760631842.899041,39052.000,4072,11,PR,1,100,112081
1201913.186271,1201913.186271,1760631842.909741,39062.700,4087,10,PR,1,100,112068
1201913.196971,1201913.196971,1760631842.920441,39073.400,4087,10,PR,1,100,112056
1201913.207671,1201913.207671,1760631842.931140,39084.100,4087,10,PR,1,100,112091
1201913.218371,1201913.218371,1760631842.941840,39094.800,4087,10,PR,1,100,112057
1201913.229071,1201913.229071,1760631842.952540,39105.500,4087,10,PR,1,100,112077
1201913.239771,1201913.239771,1760631842.963240,39116.200,4087,10,PR,1,100,112046
1201913.250471,1201913.250471,1760631842.973940,39126.900,4087,10,PR,1,100,112075
1201913.261171,1201913.261171,1760631842.984640,39137.600,4087,10,PR,1,100,112075
1201913.271871,1201913.271871,1760631842.995340,39148.300,4087,10,PR,1,100,112097
1201913.282571,1201913.282571,1760631843.006040,39159.000,4087,10,PR,1,100,112084
1201913.292904,1201913.292904,1760631843.016374,39169.333,4102,9,PR,1,100,112093
1201913.303237,1201913.303237,1760631843.026707,39179.667,4102,9,PR,1,100,112103
1201913.313571,1201913.313571,1760631843.037040,39190.000,4102,9,PR,1,100,112061
1201913.323904,1201913.323904,1760631843.047374,39200.333,4102,9,PR,1,100,112082
1201913.334237,1201913.334237,1760631843.057707,39210.667,4102,9,PR,1,100,112073
1201913.344570,1201913.344570,1760631843.068040,39221.000,4102,9,PR,1,100,112090
1201913.354904,1201913.354904,1760631843.078373,39231.333,4102,9,PR,1,100,112044
1201913.365237,1201913.365237,1760631843.088706,39241.667,4102,9,PR,1,100,112073
1201913.375570,1201913.375570,1760631843.099040,39252.000,4102,9,PR,1,100,112072
1201913.385207,1201913.385206,1760631843.108676,39261.636,4118,11,PR,1,100,112110
1201913.394843,1201913.394843,1760631843.118313,39271.273,4118,11,PR,1,100,112069
1201913.404479,1201913.404479,1760631843.127949,39280.909,4118,11,PR,1,100,112077
1201913.414116,1201913.414115,1760631843.137585,39290.545,4118,11,PR,1,100,112084
1201913.423752,1201913.423752,1760631843.147222,39300.182,4118,11,PR,1,100,112062
1201913.433388,1201913.433388,1760631843.156858,39309.818,4118,11,PR,1,100,112059
1201913.443024,1201913.443024,1760631843.166494,39319.455,4118,11,PR,1,100,112086
1201913.452661,1201913.452661,1760631843.176131,39329.091,4118,11,PR,1,100,112101
1201913.462297,1201913.462297,1760631843.185767,39338.727,4118,11,PR,1,100,112057
1201913.471933,1201913.471933,1760631843.195403,39348.364,4118,11,PR,1,100,112078
1201913.481570,1201913.481570,1760631843.205040,39358.000,4118,11,PR,1,100,112076
1201913.492014,1201913.492014,1760631843.215484,39368.444,4134,9,PR,1,100,112047
1201913.502459,1201913.502458,1760631843.225928,39378.889,4134,9,PR,1,100,112060
1201913.512903,1201913.512903,1760631843.236373,39389.333,4134,9,PR,1,100,112079
1201913.523347,1201913.523347,1760631843.246817,39399.778,4134,9,PR,1,100,112080
1201913.533792,1201913.533792,1760631843.257262,39410.222,4134,9,PR,1,100,112096
1201913.544236,1201913.544236,1760631843.267706,39420.667,4134,9,PR,1,100,112088
1201913.554680,1201913.554680,1760631843.278150,39431.111,4134,9,PR,1,100,112062
1201913.565125,1201913.565125,1760631843.288595,39441.556,4134,9,PR,1,100,112070
1201913.575569,1201913.575569,1760631843.299039,39452.000,4134,9,PR,1,100,112070
1201913.585296,1201913.585296,1760631843.308766,39461.727,4149,11,PR,1,100,112093
1201913.595024,1201913.595024,1760631843.318494,39471.455,4149,11,PR,1,100,112098
1201913.604751,1201913.604751,1760631843.328221,39481.182,4149,11,PR,1,100,112069
1201913.614478,1201913.614478,1760631843.337948,39490.909,4149,11,PR,1,100,112093
1201913.624205,1201913.624205,1760631843.347675,39500.636,4149,11,PR,1,100,112062
1201913.633933,1201913.633932,1760631843.357403,39510.364,4149,11,PR,1,100,112059
1201913.643660,1201913.643660,1760631843.367130,39520.091,4149,11,PR,1,100,112087
1201913.653387,1201913.653387,1760631843.376857,39529.818,4149,11,PR,1,100,112080
1201913.663114,1201913.663114,1760631843.386584,39539.545,4149,11,PR,1,100,112069
1201913.672841,1201913.672841,1760631843.396312,39549.273,4149,11,PR,1,100,112067
1201913.682569,1201913.682569,1760631843.406039,39559.000,4149,11,PR,1,100,112114
1201913.692902,1201913.692902,1760631843.416372,39569.333,4165,9,PR,1,100,112099
1201913.703235,1201913.703235,1760631843.426705,39579.667,4165,9,PR,1,100,112097
1201913.713569,1201913.713568,1760631843.437039,39590.000,4165,9,PR,1,100,112106
1201913.723902,1201913.723902,1760631843.447372,39600.333,4165,9,PR,1,100,112077
1201913.734235,1201913.734235,1760631843.457705,39610.667,4165,9,PR,1,100,112071
1201913.744568,1201913.744568,1760631843.468039,39621.000,4165,9,PR,1,100,112054
1201913.754902,1201913.754902,1760631843.478372,39631.333,4165,9,PR,1,100,112099
1201913.765235,1201913.765235,1760631843.488705,39641.667,4165,9,PR,1,100,112101
1201913.775568,1201913.775568,1760631843.499038,39652.000,4165,9,PR,1,100,112089
1201913.785295,1201913.785295,1760631843.508766,39661.727,4180,11,PR,1,100,112060
1201913.795023,1201913.795023,1760631843.518493,39671.455,4180,11,PR,1,100,112117
1201913.804750,1201913.804750,1760631843.528220,39681.182,4180,11,PR,1,100,112060
1201913.814477,1201913.814477,1760631843.537947,39690.909,4180,11,PR,1,100,112089
1201913.824204,1201913.824204,1760631843.547675,39700.636,4180,11,PR,1,100,112086
1201913.833932,1201913.833931,1760631843.557402,39710.364,4180,11,PR,1,100,112065
1201913.843659,1201913.843659,1760631843.567129,39720.091,4180,11,PR,1,100,112060
1201913.853386,1201913.853386,1760631843.576856,39729.818,4180,11,PR,1,100,112084
1201913.863113,1201913.863113,1760631843.586584,39739.545,4180,11,PR,1,100,112096
1201913.872840,1201913.872840,1760631843.596311,39749.273,4180,11,PR,1,100,112085
1201913.882568,1201913.882568,1760631843.606038,39759.000,4180,11,PR,1,100,112065
1201913.893168,1201913.893167,1760631843.616638,39769.600,4196,10,PR,1,100,112078
1201913.903768,1201913.903767,1760631843.627238,39780.200,4196,10,PR,1,100,112089
1201913.914367,1201913.914367,1760631843.637838,39790.800,4196,10,PR,1,100,112108
1201913.924967,1201913.924967,1760631843.648438,39801.400,4196,10,PR,1,100,112094
1201913.935567,1201913.935567,1760631843.659038,39812.000,4196,10,PR,1,100,112095
1201913.946167,1201913.946167,1760631843.669638,39822.600,4196,10,PR,1,100,112070
1201913.956767,1201913.956767,1760631843.680238,39833.200,4196,10,PR,1,100,112091
1201913.967367,1201913.967367,1760631843.690838,39843.800,4196,10,PR,1,100,112104
1201913.977967,1201913.977967,1760631843.701438,39854.400,4196,10,PR,1,100,112099
1201913.988567,1201913.988567,1760631843.712038,39865.000,4196,10,PR,1,100,112085
1201913.999011,1201913.999011,1760631843.722482,39875.444,4213,9,PR,1,100,112086
1201914.009456,1201914.009456,1760631843.732926,39885.889,4213,9,PR,1,100,112086
1201914.019900,1201914.019900,1760631843.743371,39896.333,4213,9,PR,1,100,112084
1201914.030345,1201914.030345,1760631843.753815,39906.778,4213,9,PR,1,100,112088
1201914.040789,1201914.040789,1760631843.764260,39917.222,4213,9,PR,1,100,112083
1201914.051233,1201914.051233,1760631843.774704,39927.667,4213,9,PR,1,100,112058
1201914.061678,1201914.061678,1760631843.785148,39938.111,4213,9,PR,1,100,112090
1201914.072122,1201914.072122,1760631843.795593,39948.556,4213,9,PR,1,100,112103
1201914.082567,1201914.082567,1760631843.806037,39959.000,4213,9,PR,1,100,112074
1201914.092203,1201914.092203,1760631843.815674,39968.636,4229,11,PR,1,100,112081
1201914.101839,1201914.101839,1760631843.825310,39978.273,4229,11,PR,1,100,112067
1201914.111476,1201914.111475,1760631843.834946,39987.909,4229,11,PR,1,100,112086
1201914.121112,1201914.121112,1760631843.844583,39997.545,4229,11,PR,1,100,112080
1201914.130748,1201914.130748,1760631843.854219,40007.182,4229,11,PR,1,100,112114
1201914.140384,1201914.140384,1760631843.863855,40016.818,4229,11,PR,1,100,112086
1201914.150021,1201914.150021,1760631843.873492,40026.455,4229,11,PR,1,100,112087
1201914.159657,1201914.159657,1760631843.883128,40036.091,4229,11,PR,1,100,112067
1201914.169293,1201914.169293,1760631843.892764,40045.727,4229,11,PR,1,100,112085
1201914.178930,1201914.178930,1760631843.902400,40055.364,4229,11,PR,1,100,112104
1201914.188566,1201914.188566,1760631843.912037,40065.000,4229,11,PR,1,100,112093
1201914.198293,1201914.198293,1760631843.921764,40074.727,4244,11,PR,1,100,112083
1201914.208020,1201914.208020,1760631843.931491,40084.455,4244,11,PR,1,100,112086
1201914.217748,1201914.217748,1760631843.941219,40094.182,4244,11,PR,1,100,112071
1201914.227475,1201914.227475,1760631843.950946,40103.909,4244,11,PR,1,100,112084
1201914.237202,1201914.237202,1760631843.960673,40113.636,4244,11,PR,1,100,112086
1201914.246929,1201914.246929,1760631843.970400,40123.364,4244,11,PR,1,100,112066
1201914.256657,1201914.256657,1760631843.980128,40133.091,4244,11,PR,1,100,112115
1201914.266384,1201914.266384,1760631843.989855,40142.818,4244,11,PR,1,100,112091
1201914.276111,1201914.276111,1760631843.999582,40152.545,4244,11,PR,1,100,112076
1201914.285838,1201914.285838,1760631844.009309,40162.273,4244,11,PR,1,100,112077
1201914.295565,1201914.295565,1760631844.019036,40172.000,4244,11,PR,1,100,112104
1201914.305899,1201914.305899,1760631844.029370,40182.333,4260,9,PR,1,100,112086
