LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1032516.382097,1032516.382099,1760462446.194987,128501.000,18105,3,AY,1,100,0.078
1032516.422098,1032516.422099,1760462446.234987,128541.000,18120,2,AY,1,100,0.076
1032516.462098,1032516.462100,1760462446.274988,128581.000,18120,2,AY,1,100,0.078
1032516.502099,1032516.502100,1760462446.314989,128621.000,18137,3,AY,1,100,0.072
1032516.542100,1032516.542101,1760462446.354989,128661.000,18137,3,AY,1,100,0.075
1032516.582100,1032516.582102,1760462446.394990,128701.000,18137,3,AY,1,100,0.074
1032516.622101,1032516.622102,1760462446.434991,128741.000,18152,2,AY,1,100,0.082
1032516.662101,1032516.662103,1760462446.474991,128781.000,18152,2,AY,1,100,0.075
1032516.706435,1032516.706437,1760462446.519325,128825.333,18167,3,AY,1,100,0.075
1032516.750769,1032516.750771,1760462446.563660,128869.667,18167,3,AY,1,100,0.078
1032516.795103,1032516.795105,1760462446.607994,128914.000,18167,3,AY,1,100,0.079
1032516.835104,1032516.835105,1760462446.647994,128954.000,18185,2,AY,1,100,0.071
1032516.875104,1032516.875106,1760462446.687995,128994.000,18185,2,AY,1,100,0.077
1032516.915105,1032516.915106,1760462446.727996,129034.000,18201,3,AY,1,100,0.075
1032516.955106,1032516.955107,1760462446.767996,129074.000,18201,3,AY,1,100,0.071
1032516.995106,1032516.995108,1760462446.807997,129114.000,18201,3,AY,1,100,0.078
1032517.035107,1032517.035108,1760462446.847998,129154.000,18216,2,AY,1,100,0.073
1032517.075107,1032517.075109,1760462446.887999,129194.000,18216,2,AY,1,100,0.069
1032517.115108,1032517.115109,1760462446.927999,129234.000,18232,3,AY,1,100,0.086
1032517.155109,1032517.155110,1760462446.968000,129274.000,18232,3,AY,1,100,0.077
1032517.195109,1032517.195111,1760462447.008001,129314.000,18232,3,AY,1,100,0.063
1032517.235110,1032517.235111,1760462447.048001,129354.000,18247,2,AY,1,100,0.071
1032517.275110,1032517.275112,1760462447.088002,129394.000,18247,2,AY,1,100,0.067
1032517.315111,1032517.315112,1760462447.128003,129434.000,18263,3,AY,1,100,0.058
1032517.355111,1032517.355113,1760462447.168003,129474.000,18263,3,AY,1,100,0.062
1032517.395112,1032517.395113,1760462447.208004,129514.000,18263,3,AY,1,100,0.071
1032517.435113,1032517.435114,1760462447.248005,129554.000,18278,2,AY,1,100,0.061
1032517.475113,1032517.475115,1760462447.288005,129594.000,18278,2,AY,1,100,0.046
1032517.515114,1032517.515115,1760462447.328006,129634.000,18295,3,AY,1,100,0.053
1032517.555114,1032517.555116,1760462447.368007,129674.000,18295,3,AY,1,100,0.056
1032517.595115,1032517.595116,1760462447.408007,129714.000,18295,3,AY,1,100,0.053
1032517.635116,1032517.635117,1760462447.448008,129754.000,18309,2,AY,1,100,0.040
1032517.675116,1032517.675118,1760462447.488009,129794.000,18309,2,AY,1,100,0.072
1032517.715117,1032517.715118,1760462447.528009,129834.000,18328,5,AY,1,100,0.061
1032517.755117,1032517.755119,1760462447.568010,129874.000,18328,5,AY,1,100,0.033
1032517.795118,1032517.795119,1760462447.608011,129914.000,18328,5,AY,1,100,0.009
1032517.835119,1032517.835120,1760462447.648011,129954.000,18328,5,AY,1,100,0.037
1032517.875119,1032517.875121,1760462447.688012,129994.000,18328,5,AY,1,100,0.040
1032517.919453,1032517.919454,1760462447.732346,130038.333,18344,3,AY,1,100,0.046
1032517.963787,1032517.963788,1760462447.776680,130082.667,18344,3,AY,1,100,0.040
1032518.008121,1032518.008122,1760462447.821014,130127.000,18344,3,AY,1,100,0.066
1032518.048122,1032518.048123,1760462447.861015,130167.000,18362,3,AY,1,100,0.070
1032518.088122,1032518.088124,1760462447.901016,130207.000,18362,3,AY,1,100,0.062
1032518.128123,1032518.128124,1760462447.941016,130247.000,18362,3,AY,1,100,0.062
1032518.168123,1032518.168125,1760462447.981017,130287.000,18379,2,AY,1,100,0.066
1032518.208124,1032518.208125,1760462448.021018,130327.000,18379,2,AY,1,100,0.054
1032518.248125,1032518.248126,1760462448.061018,130367.000,18394,3,AY,1,100,0.069
1032518.288125,1032518.288127,1760462448.101019,130407.000,18394,3,AY,1,100,0.065
1032518.328126,1032518.328127,1760462448.141020,130447.000,18394,3,AY,1,100,0.071
1032518.368126,1032518.368128,1760462448.181020,130487.000,18410,2,AY,1,100,0.062
1032518.408127,1032518.408128,1760462448.221021,130527.000,18410,2,AY,1,100,0.059
1032518.448128,1032518.448129,1760462448.261022,130567.000,18427,3,AY,1,100,0.063
1032518.488128,1032518.488129,1760462448.301023,130607.000,18427,3,AY,1,100,0.064
1032518.528129,1032518.528130,1760462448.341023,130647.000,18427,3,AY,1,100,0.064
1032518.568129,1032518.568131,1760462448.381024,130687.000,18443,2,AY,1,100,0.061
1032518.608130,1032518.608131,1760462448.421025,130727.000,18443,2,AY,1,100,0.066
1032518.648131,1032518.648132,1760462448.461025,130767.000,18458,3,AY,1,100,0.058
1032518.688131,1032518.688132,1760462448.501026,130807.000,18458,3,AY,1,100,0.067
1032518.728132,1032518.728133,1760462448.541027,130847.000,18458,3,AY,1,100,0.064
1032518.768632,1032518.768634,1760462448.581527,130887.500,18474,2,AY,1,100,0.060
1032518.809133,1032518.809134,1760462448.622028,130928.000,18474,2,AY,1,100,0.062
1032518.848800,1032518.848801,1760462448.661695,130967.667,18491,3,AY,1,100,0.066
1032518.888467,1032518.888469,1760462448.701363,131007.333,18491,3,AY,1,100,0.062
1032518.928135,1032518.928136,1760462448.741030,131047.000,18491,3,AY,1,100,0.065
1032518.968135,1032518.968136,1760462448.781031,131087.000,18508,2,AY,1,100,0.064
1032519.008136,1032519.008137,1760462448.821032,131127.000,18508,2,AY,1,100,0.066
1032519.052470,1032519.052471,1760462448.865366,131171.333,18523,3,AY,1,100,0.064
1032519.096804,1032519.096805,1760462448.909700,131215.667,18523,3,AY,1,100,0.059
1032519.141138,1032519.141139,1760462448.954034,131260.000,18523,3,AY,1,100,0.060
1032519.181638,1032519.181640,1760462448.994534,131300.500,18542,2,AY,1,100,0.064
1032519.222139,1032519.222140,1760462449.035035,131341.000,18542,2,AY,1,100,0.064
1032519.261806,1032519.261807,1760462449.074703,131380.667,18557,3,AY,1,100,0.057
1032519.301473,1032519.301475,1760462449.114370,131420.333,18557,3,AY,1,100,0.064
1032519.341141,1032519.341142,1760462449.154037,131460.000,18557,3,AY,1,100,0.059
1032519.381141,1032519.381143,1760462449.194038,131500.000,18572,2,AY,1,100,0.059
1032519.421142,1032519.421143,1760462449.234039,131540.000,18572,2,AY,1,100,0.064
1032519.461142,1032519.461144,1760462449.274039,131580.000,18588,3,AY,1,100,0.054
1032519.501143,1032519.501144,1760462449.314040,131620.000,18588,3,AY,1,100,0.062
1032519.541144,1032519.541145,1760462449.354041,131660.000,18588,3,AY,1,100,0.066
1032519.581144,1032519.581145,1760462449.394041,131700.000,18604,3,AY,1,100,0.061
1032519.621145,1032519.621146,1760462449.434042,131740.000,18604,3,AY,1,100,0.063
1032519.661145,1032519.661147,1760462449.474043,131780.000,18604,3,AY,1,100,0.058
1032519.701146,1032519.701147,1760462449.514043,131820.000,18619,2,AY,1,100,0.067
1032519.741147,1032519.741148,1760462449.554044,131860.000,18619,2,AY,1,100,0.056
1032519.781147,1032519.781148,1760462449.594045,131900.000,18636,3,AY,1,100,0.058
1032519.821148,1032519.821149,1760462449.634045,131940.000,18636,3,AY,1,100,0.059
1032519.861148,1032519.861150,1760462449.674046,131980.000,18636,3,AY,1,100,0.056
1032519.901149,1032519.901150,1760462449.714047,132020.000,18655,2,AY,1,100,0.058
1032519.941150,1032519.941151,1760462449.754047,132060.000,18655,2,AY,1,100,0.056
1032519.981150,1032519.981151,1760462449.794048,132100.000,18673,3,AY,1,100,0.063
1032520.021151,1032520.021152,1760462449.834049,132140.000,18673,3,AY,1,100,0.065
1032520.061151,1032520.061152,1760462449.874049,132180.000,18673,3,AY,1,100,0.056
1032520.101152,1032520.101153,1760462449.914050,132220.000,18688,2,AY,1,100,0.062
1032520.141152,1032520.141154,1760462449.954051,132260.000,18688,2,AY,1,100,0.059
1032520.181653,1032520.181654,1760462449.994551,132300.500,18705,2,AY,1,100,0.054
1032520.222154,1032520.222155,1760462450.035052,132341.000,18705,2,AY,1,100,0.061
1032520.266488,1032520.266489,1760462450.079386,132385.333,18721,3,AY,1,100,0.057
1032520.310822,1032520.310823,1760462450.123720,132429.667,18721,3,AY,1,100,0.057
1032520.355156,1032520.355157,1760462450.168055,132474.000,18721,3,AY,1,100,0.052
1032520.395156,1032520.395157,1760462450.208055,132514.000,18737,2,AY,1,100,0.066
1032520.435157,1032520.435158,1760462450.248056,132554.000,18737,2,AY,1,100,0.051
1032520.475157,1032520.475159,1760462450.288057,132594.000,18753,3,AY,1,100,0.055
1032520.515158,1032520.515159,1760462450.328057,132634.000,18753,3,AY,1,100,0.058
1032520.555159,1032520.555160,1760462450.368058,132674.000,18753,3,AY,1,100,0.056
1032520.595159,1032520.595160,1760462450.408059,132714.000,18769,4,AY,1,100,0.064
1032520.635160,1032520.635161,1760462450.448059,132754.000,18769,4,AY,1,100,0.056
1032520.675160,1032520.675161,1760462450.488060,132794.000,18769,4,AY,1,100,0.062
1032520.715161,1032520.715162,1760462450.528061,132834.000,18769,4,AY,1,100,0.055
1032520.754661,1032520.754663,1760462450.567561,132873.500,18784,2,AY,1,100,0.065
1032520.794162,1032520.794163,1760462450.607062,132913.000,18784,2,AY,1,100,0.060
1032520.834163,1032520.834164,1760462450.647063,132953.000,18803,3,AY,1,100,0.059
1032520.874163,1032520.874164,1760462450.687063,132993.000,18803,3,AY,1,100,0.063
1032520.914164,1032520.914165,1760462450.727064,133033.000,18803,3,AY,1,100,0.060
1032520.954164,1032520.954166,1760462450.767065,133073.000,18818,2,AY,1,100,0.064
1032520.994165,1032520.994166,1760462450.807065,133113.000,18818,2,AY,1,100,0.062
1032521.034166,1032521.034167,1760462450.847066,133153.000,18836,3,AY,1,100,0.064
1032521.074166,1032521.074167,1760462450.887067,133193.000,18836,3,AY,1,100,0.063
1032521.114167,1032521.114168,1760462450.927068,133233.000,18836,3,AY,1,100,0.061
1032521.154167,1032521.154168,1760462450.967068,133273.000,18852,3,AY,1,100,0.061
1032521.194168,1032521.194169,1760462451.007069,133313.000,18852,3,AY,1,100,0.062
1032521.234169,1032521.234170,1760462451.047070,133353.000,18852,3,AY,1,100,0.062
1032521.274169,1032521.274170,1760462451.087070,133393.000,18868,2,AY,1,100,0.058
1032521.314170,1032521.314171,1760462451.127071,133433.000,18868,2,AY,1,100,0.064
1032521.361170,1032521.361172,1760462451.174072,133480.000,18884,2,AY,1,100,0.058
1032521.408171,1032521.408172,1760462451.221072,133527.000,18884,2,AY,1,100,0.061
1032521.448172,1032521.448173,1760462451.261073,133567.000,18901,3,AY,1,100,0.058
1032521.488172,1032521.488173,1760462451.301074,133607.000,18901,3,AY,1,100,0.066
1032521.528173,1032521.528174,1760462451.341074,133647.000,18901,3,AY,1,100,0.060
1032521.568173,1032521.568175,1760462451.381075,133687.000,18916,2,AY,1,100,0.060
1032521.608174,1032521.608175,1760462451.421076,133727.000,18916,2,AY,1,100,0.063
1032521.648175,1032521.648176,1760462451.461076,133767.000,18932,3,AY,1,100,0.062
1032521.688175,1032521.688176,1760462451.501077,133807.000,18932,3,AY,1,100,0.054
1032521.728176,1032521.728177,1760462451.541078,133847.000,18932,3,AY,1,100,0.063
1032521.768176,1032521.768177,1760462451.581079,133887.000,18946,2,AY,1,100,0.057
1032521.808177,1032521.808178,1760462451.621079,133927.000,18946,2,AY,1,100,0.057
1032521.848178,1032521.848179,1760462451.661080,133967.000,18966,3,AY,1,100,0.062
1032521.888178,1032521.888179,1760462451.701081,134007.000,18966,3,AY,1,100,0.058
1032521.928179,1032521.928180,1760462451.741081,134047.000,18966,3,AY,1,100,0.060
1032521.968179,1032521.968180,1760462451.781082,134087.000,18981,3,AY,1,100,0.057
1032522.008180,1032522.008181,1760462451.821083,134127.000,18981,3,AY,1,100,0.063
1032522.048180,1032522.048182,1760462451.861083,134167.000,18981,3,AY,1,100,0.058
1032522.088181,1032522.088182,1760462451.901084,134207.000,18999,2,AY,1,100,0.058
1032522.128182,1032522.128183,1760462451.941085,134247.000,18999,2,AY,1,100,0.058
1032522.168182,1032522.168183,1760462451.981086,134287.000,19014,3,AY,1,100,0.057
1032522.208183,1032522.208184,1760462452.021086,134327.000,19014,3,AY,1,100,0.064
1032522.248183,1032522.248184,1760462452.061087,134367.000,19014,3,AY,1,100,0.051
1032522.288184,1032522.288185,1760462452.101088,134407.000,19030,2,AY,1,100,0.059
1032522.328185,1032522.328186,1760462452.141088,134447.000,19030,2,AY,1,100,0.061
1032522.368185,1032522.368186,1760462452.181089,134487.000,19047,3,AY,1,100,0.057
1032522.408186,1032522.408187,1760462452.221090,134527.000,19047,3,AY,1,100,0.055
1032522.448186,1032522.448187,1760462452.261090,134567.000,19047,3,AY,1,100,0.056
1032522.494687,1032522.494688,1760462452.307591,134613.500,19064,2,AY,1,100,0.052
1032522.541188,1032522.541189,1760462452.354092,134660.000,19064,2,AY,1,100,0.059
1032522.581188,1032522.581189,1760462452.394093,134700.000,19078,2,AY,1,100,0.050
1032522.621189,1032522.621190,1760462452.434093,134740.000,19078,2,AY,1,100,0.059
1032522.661189,1032522.661191,1760462452.474094,134780.000,19094,3,AY,1,100,0.051
1032522.701190,1032522.701191,1760462452.514095,134820.000,19094,3,AY,1,100,0.054
1032522.741191,1032522.741192,1760462452.554095,134860.000,19094,3,AY,1,100,0.053
1032522.781191,1032522.781192,1760462452.594096,134900.000,19109,2,AY,1,100,0.062
1032522.821192,1032522.821193,1760462452.634097,134940.000,19109,2,AY,1,100,0.054
1032522.861192,1032522.861193,1760462452.674097,134980.000,19132,3,AY,1,100,0.047
1032522.901193,1032522.901194,1760462452.714098,135020.000,19132,3,AY,1,100,0.058
1032522.941194,1032522.941195,1760462452.754099,135060.000,19132,3,AY,1,100,0.058
1032522.981194,1032522.981195,1760462452.794099,135100.000,19149,3,AY,1,100,0.051
1032523.021195,1032523.021196,1760462452.834100,135140.000,19149,3,AY,1,100,0.055
1032523.061195,1032523.061196,1760462452.874101,135180.000,19149,3,AY,1,100,0.060
1032523.101196,1032523.101197,1760462452.914101,135220.000,19164,2,AY,1,100,0.050
1032523.141197,1032523.141198,1760462452.954102,135260.000,19164,2,AY,1,100,0.052
1032523.181197,1032523.181198,1760462452.994103,135300.000,19180,3,AY,1,100,0.065
1032523.221198,1032523.221199,1760462453.034103,135340.000,19180,3,AY,1,100,0.038
1032523.261198,1032523.261199,1760462453.074104,135380.000,19180,3,AY,1,100,0.061
1032523.301199,1032523.301200,1760462453.114105,135420.000,19196,2,AY,1,100,0.053
1032523.341199,1032523.341200,1760462453.154105,135460.000,19196,2,AY,1,100,0.055
1032523.381200,1032523.381201,1760462453.194106,135500.000,19211,3,AY,1,100,0.057
1032523.421201,1032523.421202,1760462453.234107,135540.000,19211,3,AY,1,100,0.056
1032523.461201,1032523.461202,1760462453.274107,135580.000,19211,3,AY,1,100,0.060
1032523.501202,1032523.501203,1760462453.314108,135620.000,19229,3,AY,1,100,0.059
1032523.541202,1032523.541203,1760462453.354109,135660.000,19229,3,AY,1,100,0.062
1032523.581203,1032523.581204,1760462453.394109,135700.000,19229,3,AY,1,100,0.058
1032523.621204,1032523.621205,1760462453.434110,135740.000,19244,2,AY,1,100,0.059
1032523.661204,1032523.661205,1760462453.474111,135780.000,19244,2,AY,1,100,0.051
1032523.707705,1032523.707706,1760462453.520612,135826.500,19260,2,AY,1,100,0.063
1032523.754206,1032523.754207,1760462453.567112,135873.000,19260,2,AY,1,100,0.059
1032523.794206,1032523.794207,1760462453.607113,135913.000,19276,3,AY,1,100,0.061
1032523.834207,1032523.834208,1760462453.647114,135953.000,19276,3,AY,1,100,0.053
1032523.874207,1032523.874208,1760462453.687114,135993.000,19276,3,AY,1,100,0.062
1032523.914208,1032523.914209,1760462453.727115,136033.000,19294,2,AY,1,100,0.059
1032523.954208,1032523.954209,1760462453.767116,136073.000,19294,2,AY,1,100,0.061
1032523.994209,1032523.994210,1760462453.807117,136113.000,19309,3,AY,1,100,0.057
1032524.034210,1032524.034211,1760462453.847117,136153.000,19309,3,AY,1,100,0.057
1032524.074210,1032524.074211,1760462453.887118,136193.000,19309,3,AY,1,100,0.062
1032524.114211,1032524.114212,1760462453.927119,136233.000,19327,2,AY,1,100,0.056
1032524.154211,1032524.154212,1760462453.967119,136273.000,19327,2,AY,1,100,0.056
1032524.194212,1032524.194213,1760462454.007120,136313.000,19343,3,AY,1,100,0.056
1032524.234213,1032524.234214,1760462454.047121,136353.000,19343,3,AY,1,100,0.059
1032524.274213,1032524.274214,1760462454.087121,136393.000,19343,3,AY,1,100,0.057
1032524.314214,1032524.314215,1760462454.127122,136433.000,19360,3,AY,1,100,0.057
1032524.354214,1032524.354215,1760462454.167123,136473.000,19360,3,AY,1,100,0.058
1032524.394215,1032524.394216,1760462454.207124,136513.000,19360,3,AY,1,100,0.058
1032524.434216,1032524.434216,1760462454.247124,136553.000,19375,2,AY,1,100,0.058
1032524.474216,1032524.474217,1760462454.287125,136593.000,19375,2,AY,1,100,0.056
1032524.514217,1032524.514218,1760462454.327126,136633.000,19392,3,AY,1,100,0.059
1032524.554217,1032524.554218,1760462454.367126,136673.000,19392,3,AY,1,100,0.057
1032524.594218,1032524.594219,1760462454.407127,136713.000,19392,3,AY,1,100,0.059
1032524.634218,1032524.634219,1760462454.447128,136753.000,19407,2,AY,1,100,0.054
1032524.674219,1032524.674220,1760462454.487128,136793.000,19407,2,AY,1,100,0.059
1032524.714220,1032524.714221,1760462454.527129,136833.000,19425,3,AY,1,100,0.054
1032524.754220,1032524.754221,1760462454.567130,136873.000,19425,3,AY,1,100,0.061
1032524.794221,1032524.794222,1760462454.607130,136913.000,19425,3,AY,1,100,0.059
1032524.840722,1032524.840722,1760462454.653631,136959.500,19440,2,AY,1,100,0.059
1032524.887222,1032524.887223,1760462454.700132,137006.000,19440,2,AY,1,100,0.058
1032524.927223,1032524.927224,1760462454.740133,137046.000,19459,3,AY,1,100,0.055
1032524.967223,1032524.967224,1760462454.780133,137086.000,19459,3,AY,1,100,0.060
1032525.007224,1032525.007225,1760462454.820134,137126.000,19459,3,AY,1,100,0.052
1032525.047225,1032525.047225,1760462454.860135,137166.000,19476,2,AY,1,100,0.057
1032525.087225,1032525.087226,1760462454.900135,137206.000,19476,2,AY,1,100,0.058
1032525.127226,1032525.127227,1760462454.940136,137246.000,19493,3,AY,1,100,0.058
1032525.167226,1032525.167227,1760462454.980137,137286.000,19493,3,AY,1,100,0.060
1032525.207227,1032525.207228,1760462455.020137,137326.000,19493,3,AY,1,100,0.054
1032525.247227,1032525.247228,1760462455.060138,137366.000,19509,2,AY,1,100,0.051
1032525.287228,1032525.287229,1760462455.100139,137406.000,19509,2,AY,1,100,0.055
1032525.327229,1032525.327230,1760462455.140139,137446.000,19525,3,AY,1,100,0.056
1032525.367229,1032525.367230,1760462455.180140,137486.000,19525,3,AY,1,100,0.053
1032525.407230,1032525.407231,1760462455.220141,137526.000,19525,3,AY,1,100,0.049
1032525.447230,1032525.447231,1760462455.260141,137566.000,19540,2,AY,1,100,0.056
1032525.487231,1032525.487232,1760462455.300142,137606.000,19540,2,AY,1,100,0.052
1032525.527565,1032525.527566,1760462455.340476,137646.333,19557,3,AY,1,100,0.057
1032525.567899,1032525.567900,1760462455.380810,137686.667,19557,3,AY,1,100,0.050
1032525.608233,1032525.608234,1760462455.421144,137727.000,19557,3,AY,1,100,0.053
1032525.647733,1032525.647734,1760462455.460645,137766.500,19571,2,AY,1,100,0.052
1032525.687234,1032525.687235,1760462455.500145,137806.000,19571,2,AY,1,100,0.054
1032525.727235,1032525.727235,1760462455.540146,137846.000,19587,3,AY,1,100,0.052
1032525.767235,1032525.767236,1760462455.580147,137886.000,19587,3,AY,1,100,0.055
1032525.807236,1032525.807237,1760462455.620147,137926.000,19587,3,AY,1,100,0.052
1032525.847236,1032525.847237,1760462455.660148,137966.000,19605,2,AY,1,100,0.052
1032525.887237,1032525.887238,1760462455.700149,138006.000,19605,2,AY,1,100,0.054
1032525.931904,1032525.931905,1760462455.744816,138050.667,19622,3,AY,1,100,0.054
1032525.976572,1032525.976572,1760462455.789484,138095.333,19622,3,AY,1,100,0.053
1032526.021239,1032526.021240,1760462455.834151,138140.000,19622,3,AY,1,100,0.057
1032526.061239,1032526.061240,1760462455.874152,138180.000,19638,2,AY,1,100,0.055
1032526.101240,1032526.101241,1760462455.914153,138220.000,19638,2,AY,1,100,0.052
1032526.141241,1032526.141241,1760462455.954153,138260.000,19655,3,AY,1,100,0.057
1032526.181241,1032526.181242,1760462455.994154,138300.000,19655,3,AY,1,100,0.057
1032526.221242,1032526.221243,1760462456.034155,138340.000,19655,3,AY,1,100,0.058
1032526.261242,1032526.261243,1760462456.074155,138380.000,19670,2,AY,1,100,0.061
1032526.301243,1032526.301244,1760462456.114156,138420.000,19670,2,AY,1,100,0.058
1032526.340910,1032526.340911,1760462456.153823,138459.667,19686,3,AY,1,100,0.059
1032526.380577,1032526.380578,1760462456.193491,138499.333,19686,3,AY,1,100,0.053
1032526.420245,1032526.420246,1760462456.233158,138539.000,19686,3,AY,1,100,0.054
1032526.460245,1032526.460246,1760462456.273159,138579.000,19703,2,AY,1,100,0.059
1032526.500246,1032526.500247,1760462456.313159,138619.000,19703,2,AY,1,100,0.058
1032526.540246,1032526.540247,1760462456.353160,138659.000,19719,3,AY,1,100,0.056
1032526.580247,1032526.580248,1760462456.393161,138699.000,19719,3,AY,1,100,0.057
1032526.620248,1032526.620248,1760462456.433161,138739.000,19719,3,AY,1,100,0.061
1032526.660748,1032526.660749,1760462456.473662,138779.500,19734,2,AY,1,100,0.055
1032526.701249,1032526.701250,1760462456.514163,138820.000,19734,2,AY,1,100,0.058
