LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1032512.264037,1032512.264038,1760462442.076916,124383,17453,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032512.469040,1032512.469041,1760462442.281920,124588,17484,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032512.670043,1032512.670044,1760462442.482923,124789,17517,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032512.872046,1032512.872047,1760462442.684927,124991,17548,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032513.076049,1032513.076050,1760462442.888930,125195,17581,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032513.277052,1032513.277053,1760462443.089934,125396,17613,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032513.478055,1032513.478056,1760462443.290937,125597,17643,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032513.680057,1032513.680059,1760462443.492940,125799,17677,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032513.882060,1032513.882062,1760462443.694944,126001,17707,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032514.083063,1032514.083065,1760462443.895947,126202,17743,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032514.290066,1032514.290068,1760462444.102951,126409,17774,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032514.491069,1032514.491071,1760462444.303954,126610,17807,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032514.706073,1032514.706074,1760462444.518958,126825,17841,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032514.907076,1032514.907077,1760462444.719961,127026,17873,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
