LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1759437294.626024,222734.333,32639,3,AY,1,100,-0.136
1759437294.670692,222779.000,32639,3,AY,1,100,-0.136
1759437294.710693,222819.000,32654,3,AY,1,100,-0.137
1759437294.750694,222859.000,32654,3,AY,1,100,-0.139
1759437294.790694,222899.000,32654,3,AY,1,100,-0.138
1759437294.830695,222939.000,32670,2,AY,1,100,-0.133
1759437294.870696,222979.000,32670,2,AY,1,100,-0.139
1759437294.910697,223019.000,32686,3,AY,1,100,-0.139
1759437294.950698,223059.000,32686,3,AY,1,100,-0.137
1759437294.990699,223099.000,32686,3,AY,1,100,-0.135
1759437295.030699,223139.000,32701,2,AY,1,100,-0.135
1759437295.070700,223179.000,32701,2,AY,1,100,-0.138
1759437295.110701,223219.000,32717,3,AY,1,100,-0.136
1759437295.150702,223259.000,32717,3,AY,1,100,-0.136
1759437295.190703,223299.000,32717,3,AY,1,100,-0.139
1759437295.230703,223339.000,32732,2,AY,1,100,-0.135
1759437295.270704,223379.000,32732,2,AY,1,100,-0.140
1759437295.310705,223419.000,32750,3,AY,1,100,-0.138
1759437295.350706,223459.000,32750,3,AY,1,100,-0.133
1759437295.390707,223499.000,32750,3,AY,1,100,-0.137
1759437295.430707,223539.000,32765,2,AY,1,100,-0.134
1759437295.470708,223579.000,32765,2,AY,1,100,-0.137
1759437295.510709,223619.000,32782,3,AY,1,100,-0.137
1759437295.550710,223659.000,32782,3,AY,1,100,-0.135
1759437295.590711,223699.000,32782,3,AY,1,100,-0.138
1759437295.636712,223745.000,32796,2,AY,1,100,-0.135
1759437295.682713,223791.000,32796,2,AY,1,100,-0.138
1759437295.722713,223831.000,32814,3,AY,1,100,-0.136
1759437295.762714,223871.000,32814,3,AY,1,100,-0.138
1759437295.802715,223911.000,32814,3,AY,1,100,-0.137
1759437295.842716,223951.000,32830,2,AY,1,100,-0.137
1759437295.882717,223991.000,32830,2,AY,1,100,-0.140
1759437295.922718,224031.000,32846,3,AY,1,100,-0.137
1759437295.962718,224071.000,32846,3,AY,1,100,-0.136
1759437296.002719,224111.000,32846,3,AY,1,100,-0.138
1759437296.042720,224151.000,32860,2,AY,1,100,-0.137
1759437296.082721,224191.000,32860,2,AY,1,100,-0.138
1759437296.122722,224231.000,32877,3,AY,1,100,-0.136
1759437296.162722,224271.000,32877,3,AY,1,100,-0.138
1759437296.202723,224311.000,32877,3,AY,1,100,-0.135
1759437296.242724,224351.000,32892,2,AY,1,100,-0.139
1759437296.282725,224391.000,32892,2,AY,1,100,-0.137
1759437296.322726,224431.000,32908,3,AY,1,100,-0.132
1759437296.362726,224471.000,32908,3,AY,1,100,-0.139
1759437296.402727,224511.000,32908,3,AY,1,100,-0.136
1759437296.442728,224551.000,32922,2,AY,1,100,-0.141
1759437296.482729,224591.000,32922,2,AY,1,100,-0.137
1759437296.522730,224631.000,32939,3,AY,1,100,-0.138
1759437296.562731,224671.000,32939,3,AY,1,100,-0.138
1759437296.602731,224711.000,32939,3,AY,1,100,-0.136
1759437296.649732,224758.000,32954,2,AY,1,100,-0.137
1759437296.696733,224805.000,32954,2,AY,1,100,-0.136
1759437296.736734,224845.000,32970,3,AY,1,100,-0.138
1759437296.776735,224885.000,32970,3,AY,1,100,-0.139
1759437296.816736,224925.000,32970,3,AY,1,100,-0.137
1759437296.856737,224965.000,32985,2,AY,1,100,-0.137
1759437296.896737,225005.000,32985,2,AY,1,100,-0.136
1759437296.936738,225045.000,33003,3,AY,1,100,-0.139
1759437296.976739,225085.000,33003,3,AY,1,100,-0.136
1759437297.016740,225125.000,33003,3,AY,1,100,-0.138
1759437297.056741,225165.000,33018,2,AY,1,100,-0.137
1759437297.096741,225205.000,33018,2,AY,1,100,-0.137
1759437297.136742,225245.000,33035,3,AY,1,100,-0.132
1759437297.176743,225285.000,33035,3,AY,1,100,-0.136
1759437297.216744,225325.000,33035,3,AY,1,100,-0.138
1759437297.256745,225365.000,33049,2,AY,1,100,-0.140
1759437297.296746,225405.000,33049,2,AY,1,100,-0.136
1759437297.336746,225445.000,33065,3,AY,1,100,-0.135
1759437297.376747,225485.000,33065,3,AY,1,100,-0.135
1759437297.416748,225525.000,33065,3,AY,1,100,-0.136
1759437297.456749,225565.000,33080,2,AY,1,100,-0.141
1759437297.496750,225605.000,33080,2,AY,1,100,-0.136
1759437297.536751,225645.000,33097,3,AY,1,100,-0.134
1759437297.576751,225685.000,33097,3,AY,1,100,-0.136
1759437297.616752,225725.000,33097,3,AY,1,100,-0.139
1759437297.663753,225772.000,33112,2,AY,1,100,-0.138
1759437297.710754,225819.000,33112,2,AY,1,100,-0.136
1759437297.750422,225858.667,33127,3,AY,1,100,-0.136
1759437297.790089,225898.333,33127,3,AY,1,100,-0.134
1759437297.829756,225938.000,33127,3,AY,1,100,-0.135
1759437297.869757,225978.000,33143,2,AY,1,100,-0.138
1759437297.909758,226018.000,33143,2,AY,1,100,-0.137
1759437297.949759,226058.000,33159,3,AY,1,100,-0.135
1759437297.989760,226098.000,33159,3,AY,1,100,-0.135
1759437298.029761,226138.000,33159,3,AY,1,100,-0.139
1759437298.069761,226178.000,33174,2,AY,1,100,-0.137
1759437298.109762,226218.000,33174,2,AY,1,100,-0.137
1759437298.149763,226258.000,33192,3,AY,1,100,-0.136
1759437298.189764,226298.000,33192,3,AY,1,100,-0.135
1759437298.229765,226338.000,33192,3,AY,1,100,-0.138
1759437298.269765,226378.000,33207,2,AY,1,100,-0.135
1759437298.309766,226418.000,33207,2,AY,1,100,-0.137
1759437298.349767,226458.000,33223,3,AY,1,100,-0.139
1759437298.389768,226498.000,33223,3,AY,1,100,-0.133
1759437298.429769,226538.000,33223,3,AY,1,100,-0.141
1759437298.469769,226578.000,33239,2,AY,1,100,-0.139
1759437298.509770,226618.000,33239,2,AY,1,100,-0.136
1759437298.549771,226658.000,33254,3,AY,1,100,-0.137
1759437298.589772,226698.000,33254,3,AY,1,100,-0.137
1759437298.629773,226738.000,33254,3,AY,1,100,-0.137
1759437298.669774,226778.000,33269,2,AY,1,100,-0.134
1759437298.709774,226818.000,33269,2,AY,1,100,-0.137
1759437298.754442,226862.667,33285,3,AY,1,100,-0.136
1759437298.799110,226907.333,33285,3,AY,1,100,-0.137
1759437298.843777,226952.000,33285,3,AY,1,100,-0.136
1759437298.883778,226992.000,33303,2,AY,1,100,-0.136
1759437298.923779,227032.000,33303,2,AY,1,100,-0.136
1759437298.963780,227072.000,33318,3,AY,1,100,-0.134
1759437299.003780,227112.000,33318,3,AY,1,100,-0.138
1759437299.043781,227152.000,33318,3,AY,1,100,-0.137
1759437299.083782,227192.000,33335,2,AY,1,100,-0.136
1759437299.123783,227232.000,33335,2,AY,1,100,-0.137
1759437299.163784,227272.000,33352,3,AY,1,100,-0.136
1759437299.203784,227312.000,33352,3,AY,1,100,-0.136
1759437299.243785,227352.000,33352,3,AY,1,100,-0.137
1759437299.283786,227392.000,33367,2,AY,1,100,-0.137
1759437299.323787,227432.000,33367,2,AY,1,100,-0.137
1759437299.363788,227472.000,33382,3,AY,1,100,-0.136
1759437299.403789,227512.000,33382,3,AY,1,100,-0.140
1759437299.443789,227552.000,33382,3,AY,1,100,-0.136
1759437299.483790,227592.000,33400,2,AY,1,100,-0.134
1759437299.523791,227632.000,33400,2,AY,1,100,-0.139
1759437299.563792,227672.000,33416,3,AY,1,100,-0.135
1759437299.603793,227712.000,33416,3,AY,1,100,-0.136
1759437299.643794,227752.000,33416,3,AY,1,100,-0.139
1759437299.683794,227792.000,33431,2,AY,1,100,-0.135
1759437299.723795,227832.000,33431,2,AY,1,100,-0.135
1759437299.767796,227876.000,33448,3,AY,1,100,-0.138
1759437299.811797,227920.000,33448,3,AY,1,100,-0.135
1759437299.855798,227964.000,33448,3,AY,1,100,-0.137
1759437299.895799,228004.000,33464,2,AY,1,100,-0.138
1759437299.935799,228044.000,33464,2,AY,1,100,-0.137
1759437299.975800,228084.000,33480,3,AY,1,100,-0.136
1759437300.015801,228124.000,33480,3,AY,1,100,-0.135
1759437300.055802,228164.000,33480,3,AY,1,100,-0.136
1759437300.095803,228204.000,33495,2,AY,1,100,-0.135
1759437300.135803,228244.000,33495,2,AY,1,100,-0.137
1759437300.175804,228284.000,33512,3,AY,1,100,-0.140
1759437300.215805,228324.000,33512,3,AY,1,100,-0.133
1759437300.255806,228364.000,33512,3,AY,1,100,-0.134
1759437300.295807,228404.000,33526,2,AY,1,100,-0.138
1759437300.335808,228444.000,33526,2,AY,1,100,-0.136
1759437300.375808,228484.000,33544,3,AY,1,100,-0.138
1759437300.415809,228524.000,33544,3,AY,1,100,-0.137
1759437300.455810,228564.000,33544,3,AY,1,100,-0.137
1759437300.495811,228604.000,33560,2,AY,1,100,-0.136
1759437300.535812,228644.000,33560,2,AY,1,100,-0.136
1759437300.575813,228684.000,33576,3,AY,1,100,-0.142
1759437300.615813,228724.000,33576,3,AY,1,100,-0.140
1759437300.655814,228764.000,33576,3,AY,1,100,-0.132
1759437300.695815,228804.000,33590,2,AY,1,100,-0.140
1759437300.735816,228844.000,33590,2,AY,1,100,-0.136
1759437300.780483,228888.667,33607,3,AY,1,100,-0.140
1759437300.825151,228933.333,33607,3,AY,1,100,-0.139
1759437300.869818,228978.000,33607,3,AY,1,100,-0.136
1759437300.909819,229018.000,33624,2,AY,1,100,-0.135
1759437300.949820,229058.000,33624,2,AY,1,100,-0.139
1759437300.989821,229098.000,33640,3,AY,1,100,-0.140
1759437301.029822,229138.000,33640,3,AY,1,100,-0.136
1759437301.069823,229178.000,33640,3,AY,1,100,-0.134
1759437301.109823,229218.000,33654,2,AY,1,100,-0.138
1759437301.149824,229258.000,33654,2,AY,1,100,-0.137
1759437301.189825,229298.000,33671,3,AY,1,100,-0.136
1759437301.229826,229338.000,33671,3,AY,1,100,-0.138
1759437301.269827,229378.000,33671,3,AY,1,100,-0.135
1759437301.309828,229418.000,33686,2,AY,1,100,-0.135
1759437301.349828,229458.000,33686,2,AY,1,100,-0.140
1759437301.389829,229498.000,33702,3,AY,1,100,-0.139
1759437301.429830,229538.000,33702,3,AY,1,100,-0.135
1759437301.469831,229578.000,33702,3,AY,1,100,-0.135
1759437301.509332,229617.500,33717,2,AY,1,100,-0.137
1759437301.548832,229657.000,33717,2,AY,1,100,-0.139
1759437301.589167,229697.333,33733,3,AY,1,100,-0.140
1759437301.629501,229737.667,33733,3,AY,1,100,-0.134
1759437301.669835,229778.000,33733,3,AY,1,100,-0.136
1759437301.709336,229817.500,33748,2,AY,1,100,-0.136
1759437301.748837,229857.000,33748,2,AY,1,100,-0.137
1759437301.793504,229901.667,33765,3,AY,1,100,-0.136
1759437301.838172,229946.333,33765,3,AY,1,100,-0.137
1759437301.882839,229991.000,33765,3,AY,1,100,-0.135
1759437301.922840,230031.000,33779,2,AY,1,100,-0.137
1759437301.962841,230071.000,33779,2,AY,1,100,-0.139
1759437302.002842,230111.000,33795,3,AY,1,100,-0.138
1759437302.042842,230151.000,33795,3,AY,1,100,-0.137
1759437302.082843,230191.000,33795,3,AY,1,100,-0.135
1759437302.122844,230231.000,33812,2,AY,1,100,-0.138
1759437302.162845,230271.000,33812,2,AY,1,100,-0.137
1759437302.202846,230311.000,33829,3,AY,1,100,-0.137
1759437302.242846,230351.000,33829,3,AY,1,100,-0.137
1759437302.282847,230391.000,33829,3,AY,1,100,-0.135
1759437302.322848,230431.000,33843,2,AY,1,100,-0.138
1759437302.362849,230471.000,33843,2,AY,1,100,-0.139
1759437302.402850,230511.000,33859,3,AY,1,100,-0.135
1759437302.442851,230551.000,33859,3,AY,1,100,-0.135
1759437302.482852,230591.000,33859,3,AY,1,100,-0.137
1759437302.522852,230631.000,33875,2,AY,1,100,-0.139
1759437302.562853,230671.000,33875,2,AY,1,100,-0.138
1759437302.602854,230711.000,33891,3,AY,1,100,-0.135
1759437302.642855,230751.000,33891,3,AY,1,100,-0.139
1759437302.682856,230791.000,33891,3,AY,1,100,-0.136
1759437302.722856,230831.000,33906,2,AY,1,100,-0.137
1759437302.762857,230871.000,33906,2,AY,1,100,-0.136
1759437302.802858,230911.000,33922,3,AY,1,100,-0.135
1759437302.842859,230951.000,33922,3,AY,1,100,-0.135
1759437302.882860,230991.000,33922,3,AY,1,100,-0.136
1759437302.929861,231038.000,33939,2,AY,1,100,-0.135
1759437302.976861,231085.000,33939,2,AY,1,100,-0.136
1759437303.016862,231125.000,33955,3,AY,1,100,-0.142
1759437303.056863,231165.000,33955,3,AY,1,100,-0.135
1759437303.096864,231205.000,33955,3,AY,1,100,-0.135
1759437303.136865,231245.000,33971,2,AY,1,100,-0.141
1759437303.176866,231285.000,33971,2,AY,1,100,-0.137
1759437303.216866,231325.000,33986,3,AY,1,100,-0.136
1759437303.256867,231365.000,33986,3,AY,1,100,-0.135
1759437303.296868,231405.000,33986,3,AY,1,100,-0.136
1759437303.336869,231445.000,34001,2,AY,1,100,-0.140
1759437303.376870,231485.000,34001,2,AY,1,100,-0.135
1759437303.416871,231525.000,34017,3,AY,1,100,-0.140
1759437303.456871,231565.000,34017,3,AY,1,100,-0.136
1759437303.496872,231605.000,34017,3,AY,1,100,-0.135
1759437303.536873,231645.000,34033,2,AY,1,100,-0.138
1759437303.576874,231685.000,34033,2,AY,1,100,-0.134
1759437303.616875,231725.000,34048,3,AY,1,100,-0.135
1759437303.656875,231765.000,34048,3,AY,1,100,-0.138
1759437303.696876,231805.000,34048,3,AY,1,100,-0.140
1759437303.736877,231845.000,34063,2,AY,1,100,-0.139
1759437303.776878,231885.000,34063,2,AY,1,100,-0.138
1759437303.816879,231925.000,34080,3,AY,1,100,-0.134
1759437303.856879,231965.000,34080,3,AY,1,100,-0.136
1759437303.896880,232005.000,34080,3,AY,1,100,-0.137
1759437303.936881,232045.000,34097,2,AY,1,100,-0.136
1759437303.976882,232085.000,34097,2,AY,1,100,-0.136
1759437304.020883,232129.000,34112,3,AY,1,100,-0.135
1759437304.064884,232173.000,34112,3,AY,1,100,-0.135
1759437304.108885,232217.000,34112,3,AY,1,100,-0.137
1759437304.148885,232257.000,34128,2,AY,1,100,-0.138
1759437304.188886,232297.000,34128,2,AY,1,100,-0.135
1759437304.229220,232337.333,34144,3,AY,1,100,-0.137
1759437304.269555,232377.667,34144,3,AY,1,100,-0.138
1759437304.309889,232418.000,34144,3,AY,1,100,-0.133
1759437304.349890,232458.000,34159,2,AY,1,100,-0.135
1759437304.389890,232498.000,34159,2,AY,1,100,-0.137
1759437304.429891,232538.000,34174,3,AY,1,100,-0.135
1759437304.469892,232578.000,34174,3,AY,1,100,-0.136
1759437304.509893,232618.000,34174,3,AY,1,100,-0.137
1759437304.549894,232658.000,34190,2,AY,1,100,-0.136
1759437304.589895,232698.000,34190,2,AY,1,100,-0.136
1759437304.629895,232738.000,34208,3,AY,1,100,-0.138
1759437304.669896,232778.000,34208,3,AY,1,100,-0.138
1759437304.709897,232818.000,34208,3,AY,1,100,-0.139
1759437304.749898,232858.000,34223,2,AY,1,100,-0.135
1759437304.789899,232898.000,34223,2,AY,1,100,-0.136
1759437304.829899,232938.000,34239,3,AY,1,100,-0.135
1759437304.869900,232978.000,34239,3,AY,1,100,-0.137
1759437304.909901,233018.000,34239,3,AY,1,100,-0.138
1759437304.949902,233058.000,34254,2,AY,1,100,-0.135
1759437304.989903,233098.000,34254,2,AY,1,100,-0.137
1759437305.033904,233142.000,34272,3,AY,1,100,-0.137
1759437305.077904,233186.000,34272,3,AY,1,100,-0.137
1759437305.121905,233230.000,34272,3,AY,1,100,-0.137
1759437305.161906,233270.000,34288,2,AY,1,100,-0.134
1759437305.201907,233310.000,34288,2,AY,1,100,-0.136
1759437305.241908,233350.000,34304,3,AY,1,100,-0.137
1759437305.281909,233390.000,34304,3,AY,1,100,-0.135
1759437305.321909,233430.000,34304,3,AY,1,100,-0.136
1759437305.361910,233470.000,34318,2,AY,1,100,-0.137
1759437305.401911,233510.000,34318,2,AY,1,100,-0.136
1759437305.441912,233550.000,34335,3,AY,1,100,-0.136
1759437305.481913,233590.000,34335,3,AY,1,100,-0.139
1759437305.521914,233630.000,34335,3,AY,1,100,-0.136
1759437305.561914,233670.000,34352,2,AY,1,100,-0.135
1759437305.601915,233710.000,34352,2,AY,1,100,-0.133
1759437305.641916,233750.000,34368,3,AY,1,100,-0.141
1759437305.681917,233790.000,34368,3,AY,1,100,-0.137
1759437305.721918,233830.000,34368,3,AY,1,100,-0.137
1759437305.761918,233870.000,34382,2,AY,1,100,-0.135
1759437305.801919,233910.000,34382,2,AY,1,100,-0.136
1759437305.841920,233950.000,34399,3,AY,1,100,-0.136
1759437305.881921,233990.000,34399,3,AY,1,100,-0.139
1759437305.921922,234030.000,34399,3,AY,1,100,-0.138
1759437305.961922,234070.000,34414,2,AY,1,100,-0.136
1759437306.001923,234110.000,34414,2,AY,1,100,-0.135
1759437306.046591,234154.667,34430,3,AY,1,100,-0.136
1759437306.091259,234199.333,34430,3,AY,1,100,-0.141
1759437306.135926,234244.000,34430,3,AY,1,100,-0.135
1759437306.175927,234284.000,34445,2,AY,1,100,-0.138
1759437306.215928,234324.000,34445,2,AY,1,100,-0.136
1759437306.255929,234364.000,34463,3,AY,1,100,-0.138
1759437306.295929,234404.000,34463,3,AY,1,100,-0.139
1759437306.335930,234444.000,34463,3,AY,1,100,-0.137
1759437306.375931,234484.000,34478,2,AY,1,100,-0.137
1759437306.415932,234524.000,34478,2,AY,1,100,-0.134
1759437306.455933,234564.000,34495,3,AY,1,100,-0.138
1759437306.495933,234604.000,34495,3,AY,1,100,-0.137
1759437306.535934,234644.000,34495,3,AY,1,100,-0.136
1759437306.575935,234684.000,34509,2,AY,1,100,-0.137
1759437306.615936,234724.000,34509,2,AY,1,100,-0.134
1759437306.655937,234764.000,34525,3,AY,1,100,-0.136
1759437306.695937,234804.000,34525,3,AY,1,100,-0.138
1759437306.735938,234844.000,34525,3,AY,1,100,-0.135
1759437306.775939,234884.000,34540,2,AY,1,100,-0.136
1759437306.815940,234924.000,34540,2,AY,1,100,-0.139
1759437306.855941,234964.000,34557,3,AY,1,100,-0.137
1759437306.895941,235004.000,34557,3,AY,1,100,-0.137
1759437306.935942,235044.000,34557,3,AY,1,100,-0.136
1759437306.975943,235084.000,34571,2,AY,1,100,-0.136
1759437307.015944,235124.000,34571,2,AY,1,100,-0.140
1759437307.060611,235168.667,34587,3,AY,1,100,-0.136
1759437307.105279,235213.333,34587,3,AY,1,100,-0.133
1759437307.149947,235258.000,34587,3,AY,1,100,-0.140
1759437307.189948,235298.000,34605,2,AY,1,100,-0.134
1759437307.229948,235338.000,34605,2,AY,1,100,-0.137
1759437307.269949,235378.000,34621,3,AY,1,100,-0.140
1759437307.309950,235418.000,34621,3,AY,1,100,-0.134
1759437307.349951,235458.000,34621,3,AY,1,100,-0.135
1759437307.389952,235498.000,34638,2,AY,1,100,-0.137
1759437307.429952,235538.000,34638,2,AY,1,100,-0.137
1759437307.469620,235577.667,34654,3,AY,1,100,-0.137
1759437307.509287,235617.333,34654,3,AY,1,100,-0.138
1759437307.548955,235657.000,34654,3,AY,1,100,-0.136
1759437307.588956,235697.000,34669,2,AY,1,100,-0.135
1759437307.628957,235737.000,34669,2,AY,1,100,-0.137
1759437307.668957,235777.000,34685,3,AY,1,100,-0.139
1759437307.708958,235817.000,34685,3,AY,1,100,-0.133
1759437307.748959,235857.000,34685,3,AY,1,100,-0.137
1759437307.788960,235897.000,34701,2,AY,1,100,-0.134
1759437307.828961,235937.000,34701,2,AY,1,100,-0.137
1759437307.868961,235977.000,34716,3,AY,1,100,-0.136
1759437307.908962,236017.000,34716,3,AY,1,100,-0.135
1759437307.948963,236057.000,34716,3,AY,1,100,-0.135
1759437307.988964,236097.000,34733,3,AY,1,100,-0.138
1759437308.028965,236137.000,34733,3,AY,1,100,-0.134
1759437308.068965,236177.000,34733,3,AY,1,100,-0.139
1759437308.115967,236224.000,34749,2,AY,1,100,-0.137
1759437308.162967,236271.000,34749,2,AY,1,100,-0.137
1759437308.202968,236311.000,34765,2,AY,1,100,-0.138
1759437308.242969,236351.000,34765,2,AY,1,100,-0.136
1759437308.282970,236391.000,34780,3,AY,1,100,-0.136
1759437308.322971,236431.000,34780,3,AY,1,100,-0.136
1759437308.362972,236471.000,34780,3,AY,1,100,-0.137
1759437308.402972,236511.000,34795,2,AY,1,100,-0.137
1759437308.442973,236551.000,34795,2,AY,1,100,-0.137
1759437308.482974,236591.000,34812,3,AY,1,100,-0.136
1759437308.522975,236631.000,34812,3,AY,1,100,-0.136
1759437308.562976,236671.000,34812,3,AY,1,100,-0.136
1759437308.602976,236711.000,34829,2,AY,1,100,-0.138
1759437308.642977,236751.000,34829,2,AY,1,100,-0.138
1759437308.682978,236791.000,34844,3,AY,1,100,-0.137
1759437308.722979,236831.000,34844,3,AY,1,100,-0.136
1759437308.762980,236871.000,34844,3,AY,1,100,-0.136
1759437308.802980,236911.000,34860,3,AY,1,100,-0.139
1759437308.842981,236951.000,34860,3,AY,1,100,-0.136
1759437308.882982,236991.000,34860,3,AY,1,100,-0.136
1759437308.922983,237031.000,34878,2,AY,1,100,-0.135
1759437308.962984,237071.000,34878,2,AY,1,100,-0.138
1759437309.002985,237111.000,34893,3,AY,1,100,-0.139
1759437309.042985,237151.000,34893,3,AY,1,100,-0.136
1759437309.082986,237191.000,34893,3,AY,1,100,-0.138
1759437309.122987,237231.000,34908,2,AY,1,100,-0.137
1759437309.162988,237271.000,34908,2,AY,1,100,-0.135
1759437309.208989,237317.000,34924,2,AY,1,100,-0.139
1759437309.254990,237363.000,34924,2,AY,1,100,-0.136
1759437309.294991,237403.000,34940,3,AY,1,100,-0.135
1759437309.334991,237443.000,34940,3,AY,1,100,-0.135
1759437309.374992,237483.000,34940,3,AY,1,100,-0.137
1759437309.414993,237523.000,34955,2,AY,1,100,-0.139
1759437309.454994,237563.000,34955,2,AY,1,100,-0.137
1759437309.494995,237603.000,34971,3,AY,1,100,-0.136
1759437309.534996,237643.000,34971,3,AY,1,100,-0.137
1759437309.574996,237683.000,34971,3,AY,1,100,-0.138
1759437309.614997,237723.000,34986,2,AY,1,100,-0.137
1759437309.654998,237763.000,34986,2,AY,1,100,-0.138
1759437309.694999,237803.000,35002,3,AY,1,100,-0.136
1759437309.734999,237843.000,35002,3,AY,1,100,-0.135
1759437309.775000,237883.000,35002,3,AY,1,100,-0.137
1759437309.815001,237923.000,35018,3,AY,1,100,-0.137
1759437309.855002,237963.000,35018,3,AY,1,100,-0.136
1759437309.895003,238003.000,35018,3,AY,1,100,-0.134
1759437309.935004,238043.000,35034,2,AY,1,100,-0.136
1759437309.975004,238083.000,35034,2,AY,1,100,-0.137
1759437310.015005,238123.000,35048,3,AY,1,100,-0.136
1759437310.055006,238163.000,35048,3,AY,1,100,-0.139
1759437310.095007,238203.000,35048,3,AY,1,100,-0.137
1759437310.135008,238243.000,35064,2,AY,1,100,-0.135
1759437310.175009,238283.000,35064,2,AY,1,100,-0.142
1759437310.222009,238330.000,35080,2,AY,1,100,-0.136
1759437310.269010,238377.000,35080,2,AY,1,100,-0.135
1759437310.309011,238417.000,35096,3,AY,1,100,-0.140
1759437310.349012,238457.000,35096,3,AY,1,100,-0.137
1759437310.389013,238497.000,35096,3,AY,1,100,-0.136
1759437310.429014,238537.000,35110,2,AY,1,100,-0.134
1759437310.469014,238577.000,35110,2,AY,1,100,-0.140
1759437310.509015,238617.000,35129,3,AY,1,100,-0.139
1759437310.549016,238657.000,35129,3,AY,1,100,-0.136
1759437310.589017,238697.000,35129,3,AY,1,100,-0.142
1759437310.629018,238737.000,35144,2,AY,1,100,-0.139
1759437310.669019,238777.000,35144,2,AY,1,100,-0.134
1759437310.709019,238817.000,35160,3,AY,1,100,-0.138
1759437310.749020,238857.000,35160,3,AY,1,100,-0.138
1759437310.789021,238897.000,35160,3,AY,1,100,-0.139
1759437310.829022,238937.000,35175,3,AY,1,100,-0.136
1759437310.869023,238977.000,35175,3,AY,1,100,-0.138
1759437310.909024,239017.000,35175,3,AY,1,100,-0.136
1759437310.949024,239057.000,35191,2,AY,1,100,-0.136
1759437310.989025,239097.000,35191,2,AY,1,100,-0.137
1759437311.029026,239137.000,35206,3,AY,1,100,-0.138
1759437311.069027,239177.000,35206,3,AY,1,100,-0.138
1759437311.109028,239217.000,35206,3,AY,1,100,-0.136
1759437311.149028,239257.000,35223,2,AY,1,100,-0.138
1759437311.189029,239297.000,35223,2,AY,1,100,-0.138
1759437311.235530,239343.500,35239,2,AY,1,100,-0.138
1759437311.282031,239390.000,35239,2,AY,1,100,-0.134
1759437311.322032,239430.000,35255,3,AY,1,100,-0.137
1759437311.362033,239470.000,35255,3,AY,1,100,-0.139
1759437311.402034,239510.000,35255,3,AY,1,100,-0.137
1759437311.442034,239550.000,35270,2,AY,1,100,-0.136
1759437311.482035,239590.000,35270,2,AY,1,100,-0.137
1759437311.522036,239630.000,35287,3,AY,1,100,-0.137
1759437311.562037,239670.000,35287,3,AY,1,100,-0.140
1759437311.602038,239710.000,35287,3,AY,1,100,-0.140
1759437311.642038,239750.000,35303,2,AY,1,100,-0.135
1759437311.682039,239790.000,35303,2,AY,1,100,-0.140
1759437311.722040,239830.000,35319,3,AY,1,100,-0.136
1759437311.762041,239870.000,35319,3,AY,1,100,-0.137
1759437311.802042,239910.000,35319,3,AY,1,100,-0.137
1759437311.842042,239950.000,35335,2,AY,1,100,-0.137
1759437311.882043,239990.000,35335,2,AY,1,100,-0.138
1759437311.922044,240030.000,35351,3,AY,1,100,-0.136
1759437311.962045,240070.000,35351,3,AY,1,100,-0.139
1759437312.002046,240110.000,35351,3,AY,1,100,-0.139
1759437312.042047,240150.000,35365,3,AY,1,100,-0.136
1759437312.082047,240190.000,35365,3,AY,1,100,-0.136
1759437312.122048,240230.000,35365,3,AY,1,100,-0.137
1759437312.162049,240270.000,35382,2,AY,1,100,-0.137
1759437312.202050,240310.000,35382,2,AY,1,100,-0.140
1759437312.242051,240350.000,35399,2,AY,1,100,-0.137
1759437312.282052,240390.000,35399,2,AY,1,100,-0.135
1759437312.326719,240434.667,35415,3,AY,1,100,-0.141
1759437312.371387,240479.333,35415,3,AY,1,100,-0.134
1759437312.416054,240524.000,35415,3,AY,1,100,-0.136
1759437312.456055,240564.000,35430,2,AY,1,100,-0.139
1759437312.496056,240604.000,35430,2,AY,1,100,-0.137
1759437312.536057,240644.000,35448,3,AY,1,100,-0.137
1759437312.576057,240684.000,35448,3,AY,1,100,-0.137
1759437312.616058,240724.000,35448,3,AY,1,100,-0.135
1759437312.656059,240764.000,35463,2,AY,1,100,-0.139
1759437312.696060,240804.000,35463,2,AY,1,100,-0.135
1759437312.736061,240844.000,35481,3,AY,1,100,-0.139
1759437312.776062,240884.000,35481,3,AY,1,100,-0.138
1759437312.816062,240924.000,35481,3,AY,1,100,-0.138
1759437312.856063,240964.000,35497,3,AY,1,100,-0.137
1759437312.896064,241004.000,35497,3,AY,1,100,-0.136
1759437312.936065,241044.000,35497,3,AY,1,100,-0.139
1759437312.976066,241084.000,35512,2,AY,1,100,-0.139
1759437313.016067,241124.000,35512,2,AY,1,100,-0.137
1759437313.056067,241164.000,35527,3,AY,1,100,-0.137
1759437313.096068,241204.000,35527,3,AY,1,100,-0.138
1759437313.136069,241244.000,35527,3,AY,1,100,-0.138
1759437313.176070,241284.000,35544,2,AY,1,100,-0.135
1759437313.216071,241324.000,35544,2,AY,1,100,-0.134
1759437313.256071,241364.000,35561,3,AY,1,100,-0.138
1759437313.296072,241404.000,35561,3,AY,1,100,-0.135
1759437313.336073,241444.000,35561,3,AY,1,100,-0.137
1759437313.382074,241490.000,35576,2,AY,1,100,-0.138
