subject,ppg_stream,ppg_channel_1based,fs,segment,t_start,t_end,t_center,t_rel,window_s,step_s,bandpass,low_hz,high_hz
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63234.65041671875,63244.69101563756,63239.67071617815,136.6856764897093,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63235.65548167559,63245.696080594396,63240.675781134996,137.69074144655315,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63236.660546632425,63246.70114555123,63241.680846091826,138.69580640338245,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63237.66561158927,63247.70621050808,63242.68591104867,139.7008713602263,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63238.670676546106,63248.71127546491,63243.69097600551,140.70593631707015,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63239.67574150294,63249.71634042175,63244.69604096234,141.71100127389946,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63240.68080645978,63250.72140537859,63245.70110591919,142.7160662307433,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63241.685871416616,63251.72647033542,63246.706170876016,143.7211311875726,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63242.69093637345,63252.73153529226,63247.71123583286,144.72619614441646,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63243.69600133029,63253.736600249096,63248.71630078969,145.73126110124576,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63244.70106628713,63254.74166520594,63249.72136574653,146.73632605808962,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63245.70613124397,63255.74673016278,63250.72643070338,147.74139101493347,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63246.711196200806,63256.75179511961,63251.731495660206,148.74645597176277,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63247.71626115764,63257.75686007645,63252.73656061705,149.75152092860662,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63248.72132611448,63258.76192503329,63253.74162557388,150.75658588543592,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63249.726391071315,63259.76698999012,63254.74669053072,151.76165084227978,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63250.73145602815,63260.77205494696,63255.75175548755,152.76671579910908,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63251.736520984996,63261.7771199038,63256.756820444396,153.77178075595293,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63252.74158594183,63262.78218486064,63257.76188540124,154.77684571279678,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63253.74665089867,63263.78724981748,63258.76695035807,155.7819106696261,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63254.751715855506,63264.79231477431,63259.77201531491,156.78697562646994,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63255.75678081234,63265.79737973115,63260.77708027174,157.79204058329924,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63256.76184576918,63266.802444687986,63261.782145228586,158.7971055401431,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63257.766910726015,63267.80750964482,63262.787210185415,159.8021704969724,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63258.77197568286,63268.81257460167,63263.79227514226,160.80723545381625,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63259.777040639696,63269.8176395585,63264.7973400991,161.8123004106601,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63260.78210559653,63270.82270451534,63265.80240505593,162.8173653674894,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63261.78717055337,63271.82776947218,63266.807470012776,163.82243032433325,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63262.792235510206,63272.83283442901,63267.812534969606,164.82749528116256,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63263.79730046704,63273.83789938585,63268.81759992645,165.8325602380064,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63264.80236542388,63274.842964342686,63269.82266488328,166.8376251948357,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63265.807430380715,63275.84802929952,63270.82772984012,167.84269015167956,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63266.81249533756,63276.85309425637,63271.83279479697,168.84775510852342,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63267.817560294396,63277.8581592132,63272.837859753796,169.85282006535272,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63268.82262525123,63278.86322417004,63273.84292471064,170.85788502219657,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63269.82769020807,63279.868289126876,63274.84798966747,171.86294997902587,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63270.832755164905,63280.87335408371,63275.85305462431,172.86801493586972,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63271.83782012174,63281.87841904055,63276.85811958114,173.87307989269902,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63272.84288507858,63282.883483997386,63277.863184537986,174.87814484954288,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63273.84795003542,63283.88854895423,63278.86824949483,175.88320980638673,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63274.85301499226,63284.89361391107,63279.87331445166,176.88827476321603,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63275.858079949096,63285.8986788679,63280.8783794085,177.89333972005988,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63276.86314490593,63286.90374382474,63281.88344436533,178.8984046768892,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63277.86820986277,63287.908808781576,63282.888509322176,179.90346963373304,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63278.873274819605,63288.91387373841,63283.893574279005,180.90853459056234,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63279.87833977644,63289.91893869525,63284.89863923585,181.9135995474062,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63280.883404733286,63290.92400365209,63285.90370419269,182.91866450425005,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63281.88846969012,63291.92906860893,63286.90876914952,183.92372946107935,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63282.89353464696,63292.93413356577,63287.913834106366,184.9287944179232,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63283.898599603795,63293.9391985226,63288.918899063196,185.9338593747525,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63284.90366456063,63294.94426347944,63289.92396402004,186.93892433159635,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63285.90872951747,63295.949328436276,63290.92902897687,187.94398928842566,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63286.913794474305,63296.95439339311,63291.93409393371,188.9490542452695,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63287.91885943115,63297.95945834996,63292.93915889056,189.95411920211336,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63288.923924387986,63298.96452330679,63293.944223847386,190.95918415894266,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63289.92898934482,63299.96958826363,63294.94928880423,191.96424911578652,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63290.93405430166,63300.974653220466,63295.95435376106,192.96931407261582,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63291.939119258495,63301.9797181773,63296.9594187179,193.97437902945967,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63292.94418421533,63302.98478313414,63297.96448367473,194.97944398628897,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63293.94924917217,63303.989848090976,63298.969548631576,195.98450894313282,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63294.95431412901,63304.99491304782,63299.97461358842,196.98957389997668,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63295.95937908585,63305.99997800466,63300.97967854525,197.99463885680598,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63296.964444042685,63307.00504296149,63301.98474350209,198.99970381364983,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63297.96950899952,63308.01010791833,63302.98980845892,200.00476877047913,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63298.97457395636,63309.015172875166,63303.994873415766,201.00983372732298,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63299.979638913195,63310.020237832,63304.999938372595,202.01489868415229,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63300.98470387003,63311.02530278884,63306.00500332944,203.01996364099614,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63301.989768826876,63312.03036774568,63307.01006828628,204.02502859784,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63302.99483378371,63313.03543270252,63308.01513324311,205.0300935546693,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63303.99989874055,63314.040497659356,63309.020198199956,206.03515851151315,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63305.004963697385,63315.04556261619,63310.025263156786,207.04022346834245,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63306.01002865422,63316.05062757303,63311.03032811363,208.0452884251863,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63307.01509361106,63317.055692529866,63312.03539307046,209.0503533820156,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63308.020158567895,63318.0607574867,63313.0404580273,210.05541833885945,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63309.02522352473,63319.06582244354,63314.04552298413,211.06048329568875,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63310.030288481576,63320.07088740038,63315.050587940976,212.0655482525326,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63311.03535343841,63321.07595235722,63316.05565289782,213.07061320937646,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63312.04041839525,63322.081017314056,63317.06071785465,214.07567816620576,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63313.045483352085,63323.08608227089,63318.06578281149,215.08074312304961,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63314.05054830892,63324.09114722773,63319.07084776832,216.08580807987892,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63315.05561326576,63325.096212184566,63320.075912725166,217.09087303672277,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63316.060678222595,63326.1012771414,63321.080977681995,218.09593799355207,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63317.06574317944,63327.10634209825,63322.08604263884,219.10100295039592,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63318.070808136275,63328.11140705508,63323.09110759568,220.10606790723978,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63319.07587309311,63329.11647201192,63324.09617255251,221.11113286406908,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63320.08093804995,63330.121536968756,63325.101237509356,222.11619782091293,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63321.086003006785,63331.12660192559,63326.106302466185,223.12126277774223,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63322.09106796362,63332.13166688243,63327.11136742303,224.12632773458608,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63323.09613292046,63333.136731839266,63328.11643237986,225.13139269141539,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63324.1011978773,63334.14179679611,63329.1214973367,226.13645764825924,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63325.10626283414,63335.146861752946,63330.126562293546,227.1415226051031,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63326.111327790975,63336.15192670978,63331.131627250375,228.1465875619324,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63327.11639274781,63337.15699166662,63332.13669220722,229.15165251877625,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63328.12145770465,63338.162056623456,63333.14175716405,230.15671747560555,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63329.126522661485,63339.16712158029,63334.14682212089,231.1617824324494,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63330.13158761832,63340.17218653713,63335.15188707772,232.1668473892787,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63331.136652575165,63341.17725149397,63336.156952034566,233.17191234612255,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63332.141717532,63342.18231645081,63337.16201699141,234.1769773029664,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63333.14678248884,63343.187381407646,63338.16708194824,235.1820422597957,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63334.151847445675,63344.19244636448,63339.17214690508,236.18710721663956,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63335.15691240251,63345.19751132132,63340.17721186191,237.19217217346886,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63336.16197735935,63346.202576278156,63341.182276818756,238.19723713031271,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63337.167042316185,63347.20764123499,63342.187341775585,239.20230208714202,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63338.17210727303,63348.212706191836,63343.19240673243,240.20736704398587,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63339.177172229865,63349.21777114867,63344.19747168927,241.21243200082972,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63340.1822371867,63350.22283610551,63345.2025366461,242.21749695765902,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63341.18730214354,63351.227901062346,63346.207601602946,243.22256191450288,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63342.192367100375,63352.23296601918,63347.212666559775,244.22762687133218,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63343.19743205721,63353.23803097602,63348.21773151662,245.23269182817603,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63344.20249701405,63354.243095932856,63349.22279647345,246.23775678500533,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63345.20756197089,63355.2481608897,63350.22786143029,247.24282174184918,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63346.21262692773,63356.253225846536,63351.232926387136,248.24788669869304,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63347.217691884565,63357.25829080337,63352.237991343965,249.25295165552234,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63348.2227568414,63358.26335576021,63353.24305630081,250.2580166123662,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63349.22782179824,63359.268420717046,63354.24812125764,251.2630815691955,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63350.232886755075,63360.27348567388,63355.25318621448,252.26814652603935,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63351.23795171191,63361.27855063072,63356.25825117131,253.27321148286865,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63352.24301666875,63362.283615587556,63357.263316128156,254.2782764397125,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63353.24808162559,63363.2886805444,63358.268381085,255.28334139655635,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63354.25314658243,63364.293745501236,63359.27344604183,256.28840635338565,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63355.258211539265,63365.29881045807,63360.27851099867,257.2934713102295,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63356.2632764961,63366.30387541491,63361.2835759555,258.2985362670588,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63357.26834145294,63367.308940371746,63362.288640912346,259.30360122390266,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63358.273406409775,63368.31400532858,63363.293705869175,260.30866618073196,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63359.27847136661,63369.31907028542,63364.29877082602,261.3137311375758,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63360.283536323455,63370.32413524226,63365.30383578286,262.31879609441967,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63361.28860128029,63371.3292001991,63366.30890073969,263.32386105124897,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63362.29366623713,63372.334265155936,63367.313965696536,264.3289260080928,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63363.298731193965,63373.33933011277,63368.319030653365,265.3339909649221,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63364.3037961508,63374.34439506961,63369.32409561021,266.339055921766,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63365.30886110764,63375.349460026446,63370.32916056704,267.3441208785953,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63366.313926064475,63376.35452498328,63371.33422552388,268.34918583543913,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63367.31899102132,63377.359589940126,63372.339290480726,269.354250792283,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63368.324055978155,63378.36465489696,63373.344355437555,270.3593157491123,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63369.32912093499,63379.3697198538,63374.3494203944,271.36438070595614,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63370.33418589183,63380.374784810636,63375.35448535123,272.36944566278544,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63371.339250848665,63381.37984976747,63376.35955030807,273.3745106196293,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63372.3443158055,63382.38491472431,63377.3646152649,274.3795755764586,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63373.34938076234,63383.389979681146,63378.369680221746,275.38464053330244,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63374.35444571918,63384.39504463799,63379.37474517859,276.3897054901463,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63375.35951067602,63385.400109594826,63380.37981013542,277.3947704469756,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63376.364575632855,63386.40517455166,63381.38487509226,278.39983540381945,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63377.36964058969,63387.4102395085,63382.38994004909,279.40490036064875,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63378.37470554653,63388.415304465336,63383.395005005936,280.4099653174926,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63379.379770503365,63389.42036942217,63384.400069962765,281.4150302743219,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63380.3848354602,63390.42543437901,63385.40513491961,282.42009523116576,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63381.389900417045,63391.43049933585,63386.41019987645,283.4251601880096,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63382.39496537388,63392.43556429269,63387.41526483328,284.4302251448389,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63383.40003033072,63393.440629249526,63388.420329790126,285.43529010168277,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63384.405095287555,63394.44569420636,63389.425394746955,286.44035505851207,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63385.41016024439,63395.4507591632,63390.4304597038,287.4454200153559,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63386.41522520123,63396.455824120036,63391.43552466063,288.4504849721852,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63387.420290158065,63397.46088907687,63392.44058961747,289.4555499290291,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63388.42535511491,63398.465954033716,63393.445654574316,290.46061488587293,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63389.430420071745,63399.47101899055,63394.450719531145,291.46567984270223,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63390.43548502858,63400.47608394739,63395.45578448799,292.4707447995461,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63391.44054998542,63401.481148904226,63396.46084944482,293.4758097563754,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63392.445614942255,63402.48621386106,63397.46591440166,294.48087471321924,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63393.45067989909,63403.4912788179,63398.47097935849,295.48593967004854,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63394.45574485593,63404.496343774736,63399.476044315335,296.4910046268924,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63395.460809812765,63405.50140873157,63400.481109272165,297.4960695837217,10.0,1.0,True,0.5,8.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515615,med_1,63396.46587476961,63406.506473688416,63401.48617422901,298.50113454056554,10.0,1.0,True,0.5,8.0
