LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1032521.051573,1032521.051571,1760462450.864470,131855.000,18439,2,GY,1,100,-1.312
1032521.091576,1032521.091574,1760462450.904473,131895.000,18439,2,GY,1,100,0.275
1032521.131579,1032521.131577,1760462450.944476,131935.000,18456,3,GY,1,100,2.075
1032521.171582,1032521.171580,1760462450.984479,131975.000,18456,3,GY,1,100,0.092
1032521.211585,1032521.211583,1760462451.024482,132015.000,18456,3,GY,1,100,0.763
1032521.251588,1032521.251586,1760462451.064485,132055.000,18471,2,GY,1,100,-0.549
1032521.291591,1032521.291589,1760462451.104488,132095.000,18471,2,GY,1,100,0.244
1032521.331594,1032521.331592,1760462451.144491,132135.000,18488,3,GY,1,100,0.793
1032521.371597,1032521.371595,1760462451.184495,132175.000,18488,3,GY,1,100,1.282
1032521.411600,1032521.411598,1760462451.224498,132215.000,18488,3,GY,1,100,-0.336
1032521.451603,1032521.451601,1760462451.264501,132255.000,18504,2,GY,1,100,-0.092
1032521.491606,1032521.491604,1760462451.304504,132295.000,18504,2,GY,1,100,0.671
1032521.535942,1032521.535940,1760462451.348841,132339.333,18520,3,GY,1,100,0.427
1032521.580279,1032521.580277,1760462451.393178,132383.667,18520,3,GY,1,100,1.251
1032521.624616,1032521.624614,1760462451.437514,132428.000,18520,3,GY,1,100,-1.221
1032521.664619,1032521.664617,1760462451.477517,132468.000,18535,2,GY,1,100,1.251
1032521.704622,1032521.704620,1760462451.517520,132508.000,18535,2,GY,1,100,1.068
1032521.744625,1032521.744623,1760462451.557523,132548.000,18550,3,GY,1,100,1.282
1032521.784628,1032521.784626,1760462451.597527,132588.000,18550,3,GY,1,100,0.061
1032521.824631,1032521.824629,1760462451.637530,132628.000,18550,3,GY,1,100,-0.916
1032521.864634,1032521.864632,1760462451.677533,132668.000,18566,2,GY,1,100,1.190
1032521.904637,1032521.904635,1760462451.717536,132708.000,18566,2,GY,1,100,-0.305
1032521.944640,1032521.944638,1760462451.757539,132748.000,18584,3,GY,1,100,1.526
1032521.984643,1032521.984641,1760462451.797542,132788.000,18584,3,GY,1,100,-0.793
1032522.024646,1032522.024644,1760462451.837545,132828.000,18584,3,GY,1,100,0.122
1032522.064649,1032522.064646,1760462451.877548,132868.000,18599,2,GY,1,100,0.122
1032522.104652,1032522.104649,1760462451.917551,132908.000,18599,2,GY,1,100,1.526
1032522.144655,1032522.144652,1760462451.957554,132948.000,18615,3,GY,1,100,0.336
1032522.184658,1032522.184655,1760462451.997557,132988.000,18615,3,GY,1,100,-0.763
1032522.224661,1032522.224658,1760462452.037560,133028.000,18615,3,GY,1,100,1.648
1032522.264664,1032522.264661,1760462452.077564,133068.000,18630,2,GY,1,100,0.580
1032522.304666,1032522.304664,1760462452.117567,133108.000,18630,2,GY,1,100,0.336
1032522.344669,1032522.344667,1760462452.157570,133148.000,18646,3,GY,1,100,0.641
1032522.384672,1032522.384670,1760462452.197573,133188.000,18646,3,GY,1,100,-1.648
1032522.424675,1032522.424673,1760462452.237576,133228.000,18646,3,GY,1,100,1.862
1032522.464678,1032522.464676,1760462452.277579,133268.000,18664,2,GY,1,100,-0.305
1032522.504681,1032522.504679,1760462452.317582,133308.000,18664,2,GY,1,100,0.580
1032522.544684,1032522.544682,1760462452.357585,133348.000,18679,3,GY,1,100,-0.244
1032522.584687,1032522.584685,1760462452.397588,133388.000,18679,3,GY,1,100,-0.336
1032522.624690,1032522.624688,1760462452.437591,133428.000,18679,3,GY,1,100,1.038
1032522.671194,1032522.671192,1760462452.484095,133474.500,18694,2,GY,1,100,0.519
1032522.717697,1032522.717695,1760462452.530599,133521.000,18694,2,GY,1,100,0.488
1032522.757700,1032522.757698,1760462452.570602,133561.000,18710,3,GY,1,100,-0.427
1032522.797703,1032522.797701,1760462452.610605,133601.000,18710,3,GY,1,100,0.641
1032522.837706,1032522.837704,1760462452.650608,133641.000,18710,3,GY,1,100,0.580
1032522.877709,1032522.877707,1760462452.690611,133681.000,18726,2,GY,1,100,0.183
1032522.917712,1032522.917710,1760462452.730614,133721.000,18726,2,GY,1,100,0.946
1032522.957715,1032522.957713,1760462452.770617,133761.000,18742,3,GY,1,100,-0.885
1032522.997718,1032522.997716,1760462452.810620,133801.000,18742,3,GY,1,100,0.854
1032523.037721,1032523.037719,1760462452.850623,133841.000,18742,3,GY,1,100,-0.305
1032523.077724,1032523.077722,1760462452.890626,133881.000,18758,2,GY,1,100,0.275
1032523.117727,1032523.117725,1760462452.930629,133921.000,18758,2,GY,1,100,0.092
1032523.157730,1032523.157728,1760462452.970633,133961.000,18775,3,GY,1,100,0.854
1032523.197733,1032523.197731,1760462453.010636,134001.000,18775,3,GY,1,100,-0.305
1032523.237736,1032523.237734,1760462453.050639,134041.000,18775,3,GY,1,100,1.404
1032523.277739,1032523.277737,1760462453.090642,134081.000,18792,2,GY,1,100,-0.641
1032523.317742,1032523.317740,1760462453.130645,134121.000,18792,2,GY,1,100,1.373
1032523.357745,1032523.357743,1760462453.170648,134161.000,18808,3,GY,1,100,0.641
1032523.397748,1032523.397746,1760462453.210651,134201.000,18808,3,GY,1,100,0.732
1032523.437751,1032523.437749,1760462453.250654,134241.000,18808,3,GY,1,100,0.854
1032523.477754,1032523.477752,1760462453.290657,134281.000,18823,2,GY,1,100,-0.458
1032523.517757,1032523.517755,1760462453.330660,134321.000,18823,2,GY,1,100,0.580
1032523.557760,1032523.557758,1760462453.370663,134361.000,18841,3,GY,1,100,0.885
1032523.597763,1032523.597761,1760462453.410666,134401.000,18841,3,GY,1,100,0.275
1032523.637766,1032523.637764,1760462453.450670,134441.000,18841,3,GY,1,100,0.214
1032523.684270,1032523.684268,1760462453.497173,134487.500,18856,2,GY,1,100,0.305
1032523.730773,1032523.730771,1760462453.543677,134534.000,18856,2,GY,1,100,-0.488
1032523.771109,1032523.771107,1760462453.584013,134574.333,18873,3,GY,1,100,0.977
1032523.811446,1032523.811444,1760462453.624350,134614.667,18873,3,GY,1,100,0.031
1032523.851782,1032523.851780,1760462453.664686,134655.000,18873,3,GY,1,100,0.244
1032523.891785,1032523.891783,1760462453.704689,134695.000,18887,2,GY,1,100,1.099
1032523.931788,1032523.931786,1760462453.744692,134735.000,18887,2,GY,1,100,0.610
1032523.971458,1032523.971456,1760462453.784362,134774.667,18903,3,GY,1,100,0.885
1032524.011127,1032524.011125,1760462453.824032,134814.333,18903,3,GY,1,100,-0.061
1032524.050797,1032524.050795,1760462453.863702,134854.000,18903,3,GY,1,100,-0.153
1032524.090800,1032524.090798,1760462453.903705,134894.000,18920,2,GY,1,100,0.458
1032524.130803,1032524.130801,1760462453.943708,134934.000,18920,2,GY,1,100,1.312
1032524.170806,1032524.170804,1760462453.983711,134974.000,18937,3,GY,1,100,-0.092
1032524.210809,1032524.210807,1760462454.023714,135014.000,18937,3,GY,1,100,0.366
1032524.250812,1032524.250810,1760462454.063717,135054.000,18937,3,GY,1,100,-0.122
1032524.291315,1032524.291313,1760462454.104220,135094.500,18951,2,GY,1,100,1.312
1032524.331818,1032524.331816,1760462454.144723,135135.000,18951,2,GY,1,100,0.488
1032524.371821,1032524.371819,1760462454.184726,135175.000,18967,3,GY,1,100,-0.305
1032524.411824,1032524.411822,1760462454.224729,135215.000,18967,3,GY,1,100,0.763
1032524.451827,1032524.451825,1760462454.264733,135255.000,18967,3,GY,1,100,1.312
1032524.491330,1032524.491328,1760462454.304235,135294.500,18983,2,GY,1,100,0.732
1032524.530833,1032524.530831,1760462454.343739,135334.000,18983,2,GY,1,100,0.305
1032524.570836,1032524.570834,1760462454.383742,135374.000,18999,3,GY,1,100,-0.336
1032524.610839,1032524.610837,1760462454.423745,135414.000,18999,3,GY,1,100,0.122
1032524.650842,1032524.650840,1760462454.463748,135454.000,18999,3,GY,1,100,0.671
1032524.691345,1032524.691343,1760462454.504251,135494.500,19015,2,GY,1,100,0.671
1032524.731848,1032524.731846,1760462454.544754,135535.000,19015,2,GY,1,100,-0.854
1032524.776185,1032524.776183,1760462454.589091,135579.333,19032,3,GY,1,100,0.336
1032524.820521,1032524.820519,1760462454.633428,135623.667,19032,3,GY,1,100,0.916
1032524.864858,1032524.864856,1760462454.677764,135668.000,19032,3,GY,1,100,0.366
1032524.904861,1032524.904859,1760462454.717767,135708.000,19047,2,GY,1,100,-0.458
1032524.944864,1032524.944862,1760462454.757771,135748.000,19047,2,GY,1,100,0.183
1032524.984867,1032524.984865,1760462454.797774,135788.000,19063,3,GY,1,100,1.068
1032525.024870,1032525.024868,1760462454.837777,135828.000,19063,3,GY,1,100,0.549
1032525.064873,1032525.064871,1760462454.877780,135868.000,19063,3,GY,1,100,0.793
1032525.104876,1032525.104874,1760462454.917783,135908.000,19077,2,GY,1,100,-0.916
1032525.144879,1032525.144877,1760462454.957786,135948.000,19077,2,GY,1,100,0.000
1032525.184882,1032525.184880,1760462454.997789,135988.000,19096,3,GY,1,100,0.732
1032525.224885,1032525.224883,1760462455.037792,136028.000,19096,3,GY,1,100,0.397
1032525.264888,1032525.264886,1760462455.077795,136068.000,19096,3,GY,1,100,0.366
1032525.304891,1032525.304889,1760462455.117798,136108.000,19111,2,GY,1,100,0.763
1032525.344894,1032525.344892,1760462455.157801,136148.000,19111,2,GY,1,100,-0.580
1032525.384897,1032525.384895,1760462455.197804,136188.000,19127,3,GY,1,100,1.038
1032525.424900,1032525.424898,1760462455.237808,136228.000,19127,3,GY,1,100,0.732
1032525.464903,1032525.464901,1760462455.277811,136268.000,19127,3,GY,1,100,-0.519
1032525.504906,1032525.504904,1760462455.317814,136308.000,19143,2,GY,1,100,1.221
